runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-1-precision,cam_allwinner-1-recall,cam_allwinner-1-f1-score,cam_allwinner-1-support,cam_allwinner-1-accuracy,cam_allwinner-2-precision,cam_allwinner-2-recall,cam_allwinner-2-f1-score,cam_allwinner-2-support,cam_allwinner-2-accuracy,cam_allwinner-3-precision,cam_allwinner-3-recall,cam_allwinner-3-f1-score,cam_allwinner-3-support,cam_allwinner-3-accuracy,cam_allwinner-4-precision,cam_allwinner-4-recall,cam_allwinner-4-f1-score,cam_allwinner-4-support,cam_allwinner-4-accuracy,cam_allwinner-5-precision,cam_allwinner-5-recall,cam_allwinner-5-f1-score,cam_allwinner-5-support,cam_allwinner-5-accuracy,cam_allwinner-6-precision,cam_allwinner-6-recall,cam_allwinner-6-f1-score,cam_allwinner-6-support,cam_allwinner-6-accuracy,cam_allwinner-7-precision,cam_allwinner-7-recall,cam_allwinner-7-f1-score,cam_allwinner-7-support,cam_allwinner-7-accuracy,cam_allwinner-8-precision,cam_allwinner-8-recall,cam_allwinner-8-f1-score,cam_allwinner-8-support,cam_allwinner-8-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
129798.0623869896,0.938456623391711,0.9384567166764435,0.9298454229404343,0.8743091095189355,0.9923327137546468,0.9295897268473174,4304.0,0.8743091095189355,0.9393867924528302,0.9254182156133829,0.9323501872659176,4304.0,0.9393867924528302,0.9836026615969582,0.9616635687732342,0.9725093984962406,4304.0,0.9836026615969582,0.9431845309142993,0.9179832713754646,0.9304132815259625,4304.0,0.9431845309142993,0.9547596606974552,0.9416686033000232,0.9481689481689481,4303.0,0.9547596606974552,0.9453422053231939,0.9242565055762082,0.9346804511278196,4304.0,0.9453422053231939,0.9485755673587639,0.9128717472118959,0.9303812455600284,4304.0,0.9485755673587639,0.9290845886442642,0.9314591078066915,0.9302703329852651,4304.0,0.9290845886442642,0.9397806395633376,0.9384567166764435,0.9385454464971874,34431.0,0.9397802045187228,0.938456623391711,0.9385451669961078,34431.0
