runtime,accuracy,balanced_accuracy,mcc,iot_noise-precision,iot_noise-recall,iot_noise-f1-score,iot_noise-support,iot_noise-accuracy,network_noise-precision,network_noise-recall,network_noise-f1-score,network_noise-support,network_noise-accuracy,plug-1-precision,plug-1-recall,plug-1-f1-score,plug-1-support,plug-1-accuracy,plug-2-precision,plug-2-recall,plug-2-f1-score,plug-2-support,plug-2-accuracy,plug-3-precision,plug-3-recall,plug-3-f1-score,plug-3-support,plug-3-accuracy,plug-4-precision,plug-4-recall,plug-4-f1-score,plug-4-support,plug-4-accuracy,plug-5-precision,plug-5-recall,plug-5-f1-score,plug-5-support,plug-5-accuracy,plug-6-precision,plug-6-recall,plug-6-f1-score,plug-6-support,plug-6-accuracy,plug-7-precision,plug-7-recall,plug-7-f1-score,plug-7-support,plug-7-accuracy,plug-8-precision,plug-8-recall,plug-8-f1-score,plug-8-support,plug-8-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
2131.7707064151764,0.8374044251979159,0.8374049625757586,0.8194063220630401,0.9492317969271877,0.9614343707713126,0.9552941176470587,2956.0,0.9492317969271877,0.9643469317792253,0.9516238159675237,0.9579431295760259,2956.0,0.9643469317792253,0.813337801608579,0.8213197969543147,0.817309311331874,2955.0,0.813337801608579,0.8282127518995706,0.8481055480378891,0.8380411164967408,2956.0,0.8282127518995706,0.8024481468888133,0.7983761840324763,0.8004069866033575,2956.0,0.8024481468888133,0.7699055330634278,0.7719891745602165,0.770945945945946,2956.0,0.7699055330634278,0.7904411764705882,0.8000676589986468,0.7952252858103565,2956.0,0.7904411764705882,0.82208,0.8693739424703891,0.8450657894736842,2955.0,0.82208,0.7972871137905049,0.7158322056833559,0.754367201426025,2956.0,0.7972871137905049,0.8347972972972973,0.8359269282814614,0.8353617308992564,2956.0,0.8347972972972973,0.8372088549725195,0.8374049625757586,0.8369960615210326,29558.0,0.8372101744091638,0.8374044251979159,0.8369964545456701,29558.0
