runtime,accuracy,balanced_accuracy,mcc,plug-1-precision,plug-1-recall,plug-1-f1-score,plug-1-support,plug-1-accuracy,plug-2-precision,plug-2-recall,plug-2-f1-score,plug-2-support,plug-2-accuracy,plug-3-precision,plug-3-recall,plug-3-f1-score,plug-3-support,plug-3-accuracy,plug-4-precision,plug-4-recall,plug-4-f1-score,plug-4-support,plug-4-accuracy,plug-5-precision,plug-5-recall,plug-5-f1-score,plug-5-support,plug-5-accuracy,plug-6-precision,plug-6-recall,plug-6-f1-score,plug-6-support,plug-6-accuracy,plug-7-precision,plug-7-recall,plug-7-f1-score,plug-7-support,plug-7-accuracy,plug-8-precision,plug-8-recall,plug-8-f1-score,plug-8-support,plug-8-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
2.277811050415039,0.7059384641698847,0.7063787627874334,0.660153459646706,0.744653439835094,0.7042339323789217,0.7238798960518489,16415.0,0.744653439835094,0.7695035460992907,0.7141916798314902,0.7408166052164412,15192.0,0.7695035460992907,0.7302407516147974,0.6982202009993824,0.7138715880715248,17811.0,0.7302407516147974,0.6758014702683892,0.7064065839130632,0.6907651949668755,21993.0,0.6758014702683892,0.6952883753361888,0.6992586655980766,0.6972678687378252,19964.0,0.6952883753361888,0.7773174520973589,0.7109412003518506,0.7426491376873057,14779.0,0.7773174520973589,0.6243565230180909,0.7056652702972273,0.66252555678679,30078.0,0.6243565230180909,0.7603546291283162,0.7121125689294543,0.7354433279874317,15777.0,0.7603546291283162,0.7221895234246908,0.7063787627874334,0.7134023969382554,152009.0,0.7100055002184834,0.7059384641698847,0.7069985367198067,152009.0
