Model,Accuracy,F1,Precision,Recall,Device
LightGBMXT_BAG_L1,0.9048638727439584,0.9282912286207436,0.9529639175257731,0.9048638727439584,light-1
LightGBMXT_BAG_L1,0.8849557522123894,0.919175911251981,0.9561490273656446,0.8849557522123894,light-2
LightGBMXT_BAG_L1,0.967456734386757,0.9280043305665825,0.8916435506241331,0.967456734386757,light-3
LightGBMXT_BAG_L1,0.6271186440677966,0.7551020408163266,0.9487179487179487,0.6271186440677966,light-4
LightGBMXT_BAG_L1,0.7931034482758621,0.8363636363636363,0.8846153846153846,0.7931034482758621,light-5
LightGBMXT_BAG_L1,0.03278688524590164,0.033898305084745756,0.03508771929824561,0.03278688524590164,light-6
LightGBMXT_BAG_L1,0.09836065573770492,0.0967741935483871,0.09523809523809523,0.09836065573770492,light-7
LightGBMXT_BAG_L1,0.7068965517241379,0.8118811881188119,0.9534883720930233,0.7068965517241379,light-8
all,0.6269428180493134,0.6636863542964018,0.714738001934781,0.6269428180493134,all
LightGBM_BAG_L1,0.9268889568675436,0.9395348837209302,0.9525306507387614,0.9268889568675436,light-1
LightGBM_BAG_L1,0.9151663106499848,0.9263320463320464,0.9377736085053158,0.9151663106499848,light-2
LightGBM_BAG_L1,0.959556057185854,0.9415782187355791,0.9242616416017394,0.959556057185854,light-3
LightGBM_BAG_L1,0.6610169491525424,0.7722772277227723,0.9285714285714286,0.6610169491525424,light-4
LightGBM_BAG_L1,0.8103448275862069,0.831858407079646,0.8545454545454545,0.8103448275862069,light-5
LightGBM_BAG_L1,0.06557377049180328,0.06557377049180328,0.06557377049180328,0.06557377049180328,light-6
LightGBM_BAG_L1,0.06557377049180328,0.06666666666666668,0.06779661016949153,0.06557377049180328,light-7
LightGBM_BAG_L1,0.7068965517241379,0.803921568627451,0.9318181818181818,0.7068965517241379,light-8
all,0.6388771492687345,0.6684678486721118,0.707858918305272,0.6388771492687345,all
ExtraTreesGini_BAG_L1,0.9186295503211992,0.9307298930729894,0.9431532663316583,0.9186295503211992,light-1
ExtraTreesGini_BAG_L1,0.893500152578578,0.9080477593425337,0.9230769230769231,0.893500152578578,light-2
ExtraTreesGini_BAG_L1,0.9463882618510158,0.9193238921882139,0.8937644341801386,0.9463882618510158,light-3
ExtraTreesGini_BAG_L1,0.3050847457627119,0.45569620253164556,0.9,0.3050847457627119,light-4
ExtraTreesGini_BAG_L1,0.3793103448275862,0.5116279069767441,0.7857142857142857,0.3793103448275862,light-5
ExtraTreesGini_BAG_L1,0.0,0.0,0.0,0.0,light-6
