0,1,2,3,4,5,6,7,8
Device,Accum,Window,Combo,Model Name,f1_micro,accuracy,balanced_accuracy,mcc
plug,512,4,2,WeightedEnsemble_L3,0.8352739951318993,0.8352739951318993,0.8292086286234497,0.8098329572869448
plug,512,4,3,WeightedEnsemble_L3,0.8341885402276166,0.8341885402276166,0.8279961588875648,0.8086052950163655
plug,512,4,4,WeightedEnsemble_L3,0.827083744490494,0.827083744490494,0.8218473585797611,0.800398383516552
plug,512,5,2,WeightedEnsemble_L3,0.8313926715347676,0.8313926715347675,0.8257123926639232,0.8053791405201077
plug,512,5,3,WeightedEnsemble_L3,0.8184987829748043,0.8184987829748043,0.8107309513183447,0.7904341322731759
plug,512,5,4,WeightedEnsemble_L3,0.8184329978290902,0.8184329978290902,0.8113792358423355,0.7903794121781527
plug,512,5,5,WeightedEnsemble_L3,0.8073482007762646,0.8073482007762647,0.8009124843661446,0.7775503942055889
plug,512,6,2,WeightedEnsemble_L3,0.827708703374778,0.827708703374778,0.8212688153891513,0.8011451680855713
plug,512,6,3,WeightedEnsemble_L3,0.8264916781790672,0.8264916781790672,0.8207004460585847,0.7997082509565315
plug,512,6,4,WeightedEnsemble_L3,0.8015262153805671,0.8015262153805671,0.7930663992283908,0.7708488667362365
plug,512,6,5,WeightedEnsemble_L3,0.8071508453391224,0.8071508453391224,0.801212475341518,0.7773228925951248
plug,512,6,6,WeightedEnsemble_L3,0.7891257154134597,0.7891257154134597,0.7834034374806731,0.756460118311122
