Model,Accuracy,F1,Precision,Recall,Device
LightGBMXT_BAG_L1,0.9201590700520037,0.9325685940164317,0.9453174104336896,0.9201590700520037,light-1
LightGBMXT_BAG_L1,0.903570338724443,0.9199937859251204,0.9370253164556962,0.903570338724443,light-2
LightGBMXT_BAG_L1,0.9484574868322047,0.9330125832716506,0.9180626365622724,0.9484574868322047,light-3
LightGBMXT_BAG_L1,0.6101694915254238,0.7272727272727273,0.9,0.6101694915254238,light-4
LightGBMXT_BAG_L1,0.8103448275862069,0.8545454545454546,0.9038461538461539,0.8103448275862069,light-5
LightGBMXT_BAG_L1,0.04918032786885246,0.05,0.05084745762711865,0.04918032786885246,light-6
LightGBMXT_BAG_L1,0.08196721311475409,0.07936507936507937,0.07692307692307693,0.08196721311475409,light-7
LightGBMXT_BAG_L1,0.6206896551724138,0.7422680412371133,0.9230769230769231,0.6206896551724138,light-8
LightGBMXT_BAG_L1,0.9986017437078467,0.9957352579348807,0.9928851815505397,0.9986017437078467,noise
LightGBMXT_BAG_L1,0.6603489060649055,0.6927512803964953,0.7386649062750522,0.6603489060649055,all
LightGBM_BAG_L1,0.9253594371367391,0.937548427088176,0.9500628140703518,0.9253594371367391,light-1
LightGBM_BAG_L1,0.9139456820262435,0.9248108692295816,0.9359375,0.9139456820262435,light-2
LightGBM_BAG_L1,0.9509029345372461,0.9383701503619826,0.9261634298277758,0.9509029345372461,light-3
LightGBM_BAG_L1,0.6610169491525424,0.7572815533980584,0.8863636363636364,0.6610169491525424,light-4
LightGBM_BAG_L1,0.7241379310344828,0.7706422018348623,0.8235294117647058,0.7241379310344828,light-5
LightGBM_BAG_L1,0.01639344262295082,0.017391304347826087,0.018518518518518517,0.01639344262295082,light-6
LightGBM_BAG_L1,0.11475409836065574,0.109375,0.1044776119402985,0.11475409836065574,light-7
LightGBM_BAG_L1,0.7068965517241379,0.803921568627451,0.9318181818181818,0.7068965517241379,light-8
LightGBM_BAG_L1,0.99901299555848,0.996676650391827,0.9943512075317232,0.99901299555848,noise
LightGBM_BAG_L1,0.6680466691281642,0.6951130805866406,0.7301358124261323,0.6680466691281642,all
ExtraTreesGini_BAG_L1,0.9085347200978893,0.924082140634723,0.9401709401709402,0.9085347200978893,light-1
ExtraTreesGini_BAG_L1,0.8770216661580714,0.8981250000000001,0.920268972142171,0.8770216661580714,light-2
ExtraTreesGini_BAG_L1,0.9162904439428141,0.9126850290425332,0.9091078760731617,0.9162904439428141,light-3
ExtraTreesGini_BAG_L1,0.2542372881355932,0.38961038961038963,0.8333333333333334,0.2542372881355932,light-4
ExtraTreesGini_BAG_L1,0.20689655172413793,0.32432432432432434,0.75,0.20689655172413793,light-5
ExtraTreesGini_BAG_L1,0.0,0.0,0.0,0.0,light-6
ExtraTreesGini_BAG_L1,0.03278688524590164,0.03418803418803419,0.03571428571428571,0.03278688524590164,light-7
ExtraTreesGini_BAG_L1,0.22413793103448276,0.35616438356164387,0.8666666666666667,0.22413793103448276,light-8
ExtraTreesGini_BAG_L1,0.9984372429675934,0.983831097783361,0.969646137870437,0.9984372429675934,noise
ExtraTreesGini_BAG_L1,0.4909269699229426,0.5358900443494455,0.6916564679967773,0.4909269699229426,all
ExtraTreesEntr_BAG_L1,0.9070052003670848,0.9218094201772112,0.9371049304677623,0.9070052003670848,light-1
ExtraTreesEntr_BAG_L1,0.8770216661580714,0.8985461935282164,0.9211538461538461,0.8770216661580714,light-2
ExtraTreesEntr_BAG_L1,0.9136568848758465,0.9113425274415986,0.9090398652442448,0.9136568848758465,light-3
