0,1,2,3,4,5,6,7,8
Device,Accum,Window,Combo,Model Name,f1_micro,accuracy,balanced_accuracy,mcc
cam,512,4,2,WeightedEnsemble_L3,0.33324546032533686,0.33324546032533686,0.3331768569603003,0.23801139278327305
cam,512,4,3,WeightedEnsemble_L3,0.3327492362801805,0.3327492362801805,0.33277555609206055,0.23742441556890773
cam,512,4,4,WeightedEnsemble_L3,0.3231038814024532,0.3231038814024532,0.3231279401893401,0.22638625522024328
cam,512,5,2,WeightedEnsemble_L3,0.3366880146386093,0.3366880146386093,0.33663266871273123,0.24198213406418603
cam,512,5,3,WeightedEnsemble_L3,0.33155519717152293,0.33155519717152293,0.3314604209940174,0.2360639306457828
cam,512,5,4,WeightedEnsemble_L3,0.3273062787848714,0.3273062787848714,0.32725636087542076,0.23124308156593373
cam,512,5,5,WeightedEnsemble_L3,0.31367562454448183,0.31367562454448183,0.3136617617529902,0.21561064492094553
cam,512,6,2,WeightedEnsemble_L3,0.3321444632251462,0.3321444632251462,0.33213590910480084,0.23681022115084752
cam,512,6,3,WeightedEnsemble_L3,0.3332919813295703,0.3332919813295703,0.3332862715955417,0.23809386185261705
cam,512,6,4,WeightedEnsemble_L3,0.32704265976088204,0.32704265976088204,0.32705519752222123,0.23094877269826414
cam,512,6,5,WeightedEnsemble_L3,0.3220183913036736,0.3220183913036736,0.32206271310370793,0.22516133254472356
cam,512,6,6,WeightedEnsemble_L3,0.3013010374183944,0.3013010374183944,0.3013678539283959,0.20150187190600347
