0,1,2,3,4,5,6,7,8
Device,Accum,Window,Combo,Model Name,f1_micro,accuracy,balanced_accuracy,mcc
light,512,4,2,WeightedEnsemble_L3,0.923019985196151,0.923019985196151,0.7973920625821045,0.8840864658248792
light,512,4,3,WeightedEnsemble_L3,0.8844477341886668,0.8844477341886668,0.7956577560945506,0.8257330504251831
light,512,4,4,WeightedEnsemble_L3,0.842832469775475,0.842832469775475,0.7517403086253716,0.7621224650384869
