0,1,2,3,4,5,6,7,8
Device,Accum,Window,Combo,Model Name,f1_micro,accuracy,balanced_accuracy,mcc
cam,128,4,2,WeightedEnsemble_L3,0.32705816676229316,0.32705816676229316,0.32708180326321645,0.2309137690681857
cam,128,4,3,WeightedEnsemble_L3,0.32642237970443655,0.32642237970443655,0.3264695904650344,0.2301828888653305
cam,128,4,4,WeightedEnsemble_L3,0.3149161846573728,0.3149161846573728,0.31496859834002056,0.21704312796006053
cam,128,5,2,WeightedEnsemble_L3,0.32705816676229316,0.32705816676229316,0.32706426021201945,0.23097834938332035
