Model,Accuracy,F1,Precision,Recall,Device
XGBoost_BAG_L1,0.5179296346414073,0.613627254509018,0.7527040314650935,0.5179296346414073,plug-6
XGBoost_BAG_L1,0.7893949468085106,0.6464742717124966,0.5473720608575381,0.7893949468085106,plug-7
XGBoost_BAG_L1,0.5109350237717908,0.5874635568513119,0.6909558508358337,0.5109350237717908,plug-8
XGBoost_BAG_L1,0.6393687195760593,0.6555727376153853,0.6909687968848417,0.6393687195760593,all
LightGBMLarge_BAG_L1,0.9994737188342873,0.9947457155484262,0.9900622332279821,0.9994737188342873,noise
LightGBMLarge_BAG_L1,0.535181236673774,0.6064894718674492,0.699721226602947,0.535181236673774,plug-1
LightGBMLarge_BAG_L1,0.5348913759052007,0.6061171204774338,0.6992254733218589,0.5348913759052007,plug-2
LightGBMLarge_BAG_L1,0.5833801235261089,0.6082247914532416,0.6352797309691226,0.5833801235261089,plug-3
LightGBMLarge_BAG_L1,0.6501477608547397,0.6067677946324387,0.5688146380270486,0.6501477608547397,plug-4
LightGBMLarge_BAG_L1,0.6078136739293765,0.613188479029813,0.6186591893958705,0.6078136739293765,plug-5
LightGBMLarge_BAG_L1,0.5243572395128552,0.5977632086386425,0.695067264573991,0.5243572395128552,plug-6
LightGBMLarge_BAG_L1,0.7920545212765957,0.6436579764960151,0.5420932878270762,0.7920545212765957,plug-7
LightGBMLarge_BAG_L1,0.49223454833597463,0.5983432864573299,0.7627701375245579,0.49223454833597463,plug-8
LightGBMLarge_BAG_L1,0.6355037998721014,0.65281087162231,0.690188131274495,0.6355037998721014,all
WeightedEnsemble_L2,0.9994737188342873,0.997095932665015,0.9947294333322421,0.9994737188342873,noise
WeightedEnsemble_L2,0.535790435577216,0.6052993805918788,0.6955318307631475,0.535790435577216,plug-1
WeightedEnsemble_L2,0.5256747860434496,0.6107074569789674,0.728558394160584,0.5256747860434496,plug-2
WeightedEnsemble_L2,0.5752386299831556,0.6156850961538461,0.6622495151906916,0.5752386299831556,plug-3
WeightedEnsemble_L2,0.6642418731529893,0.6126428346786875,0.5684824902723735,0.6642418731529893,plug-4
WeightedEnsemble_L2,0.642374154770849,0.6171799807507218,0.5938874739523038,0.642374154770849,plug-5
WeightedEnsemble_L2,0.527063599458728,0.6014282956958117,0.7002247191011236,0.527063599458728,plug-6
WeightedEnsemble_L2,0.8026928191489362,0.6559804387692726,0.554611232341794,0.8026928191489362,plug-7
WeightedEnsemble_L2,0.4976228209191759,0.6031502112946601,0.765480253534861,0.4976228209191759,plug-8
WeightedEnsemble_L2,0.6411303153209763,0.657685514175429,0.6959728158499023,0.6411303153209763,all
LightGBMXT_BAG_L2,0.9991776856785738,0.9990298127045204,0.9988819834928151,0.9991776856785738,noise
LightGBMXT_BAG_L2,0.8303381053914103,0.8385112273146723,0.8468468468468469,0.8303381053914103,plug-1
LightGBMXT_BAG_L2,0.8232389730085583,0.8365947482856665,0.8503910234614077,0.8232389730085583,plug-2
