Model,Accuracy,F1,Precision,Recall,Device
XGBoost_BAG_L1,0.16133020150822103,0.13528923906282397,0.11648665536017139,0.16133020150822103,cam-6
XGBoost_BAG_L1,0.0858560794044665,0.09862467041972493,0.11585467939059099,0.0858560794044665,cam-7
XGBoost_BAG_L1,0.09153605015673981,0.10514944184371623,0.12351945854483926,0.09153605015673981,cam-8
XGBoost_BAG_L1,0.9997673949788329,0.9664880260840235,0.9353528319405757,0.9997673949788329,noise
XGBoost_BAG_L1,0.2091477834999765,0.20539767689294314,0.2086612793965995,0.2091477834999765,all
LightGBMLarge_BAG_L1,0.0,0.0,0.0,0.0,cam-1
LightGBMLarge_BAG_L1,0.0,0.0,0.0,0.0,cam-2
LightGBMLarge_BAG_L1,0.0,0.0,0.0,0.0,cam-3
LightGBMLarge_BAG_L1,0.0,0.0,0.0,0.0,cam-4
LightGBMLarge_BAG_L1,0.0,0.0,0.0,0.0,cam-5
LightGBMLarge_BAG_L1,0.0,0.0,0.0,0.0,cam-6
LightGBMLarge_BAG_L1,0.0,0.0,0.0,0.0,cam-7
LightGBMLarge_BAG_L1,0.0,0.0,0.0,0.0,cam-8
LightGBMLarge_BAG_L1,1.0,0.6666666666666666,0.5,1.0,noise
LightGBMLarge_BAG_L1,0.1111111111111111,0.07407407407407407,0.05555555555555555,0.1111111111111111,all
WeightedEnsemble_L2,0.13402820355610054,0.13184559710494573,0.12973293768545993,0.13402820355610054,cam-1
WeightedEnsemble_L2,0.09418590297494137,0.10191678354371202,0.11103026775320139,0.09418590297494137,cam-2
WeightedEnsemble_L2,0.08367372199529645,0.09736425176436699,0.11641122782848287,0.08367372199529645,cam-3
WeightedEnsemble_L2,0.0471912955465587,0.06582546545486631,0.10877806940799067,0.0471912955465587,cam-4
WeightedEnsemble_L2,0.18476120137863122,0.1460756167583086,0.12078538665808321,0.18476120137863122,cam-5
WeightedEnsemble_L2,0.16133020150822103,0.13528923906282397,0.11648665536017139,0.16133020150822103,cam-6
