0,1,2,3,4,5,6,7,8
Device,Accum,Window,Combo,Model Name,f1_micro,accuracy,balanced_accuracy,mcc
plug,128,4,2,WeightedEnsemble_L3,0.6650549305966713,0.6650549305966713,0.6502881278183514,0.6126516746999026
plug,128,4,3,WeightedEnsemble_L3,0.5989737517268601,0.5989737517268601,0.5811570555168668,0.53603764157705
plug,128,4,4,WeightedEnsemble_L3,0.6465035195052957,0.6465035195052957,0.6271579208856144,0.5911305323983538
plug,128,5,2,WeightedEnsemble_L3,0.6495954213538583,0.6495954213538583,0.6343773829845054,0.5946867780680938
plug,128,5,3,WeightedEnsemble_L3,0.5998289586211434,0.5998289586211434,0.5802628359333961,0.5372438523931369
plug,128,5,4,WeightedEnsemble_L3,0.5959147424511545,0.5959147424511545,0.5759422452716612,0.5327323841571575
plug,128,5,5,WeightedEnsemble_L3,0.6244654956910729,0.6244654956910729,0.6070204304278406,0.5665549479204269
plug,128,6,2,WeightedEnsemble_L3,0.6468982303795803,0.6468982303795803,0.6295007635295519,0.5915228828109507
plug,128,6,3,WeightedEnsemble_L3,0.5918031708440235,0.5918031708440235,0.5712299194771867,0.5279817938425488
plug,128,6,4,WeightedEnsemble_L3,0.5911453193868824,0.5911453193868824,0.5720281197338946,0.527382292773776
plug,128,6,5,WeightedEnsemble_L3,0.6351884744424708,0.6351884744424708,0.6177114980571363,0.5782890686562233
plug,128,6,6,WeightedEnsemble_L3,0.6222288007367937,0.6222288007367937,0.6099768276724442,0.5643884733921172
