0,1,2,3,4,5,6,7,8
Device,Accum,Window,Combo,Model Name,f1_micro,accuracy,balanced_accuracy,mcc
light,128,4,2,WeightedEnsemble_L3,0.7579570688378978,0.7579570688378978,0.6398828995755241,0.6321051537147082
light,128,4,3,WeightedEnsemble_L3,0.6379636483263427,0.6379636483263427,0.5784354495940056,0.4454567679452828
light,128,4,4,WeightedEnsemble_L3,0.6214326836088494,0.6214326836088494,0.5593640293576272,0.41855304176875086
