Model,Accuracy,F1,Precision,Recall,Device
XGBoost_BAG_L1,0.41242765763021627,0.47071093342603865,0.5481781376518219,0.41242765763021627,plug-1
XGBoost_BAG_L1,0.39499670836076367,0.45950603101665705,0.5491990846681922,0.39499670836076367,plug-2
XGBoost_BAG_L1,0.4651880965749579,0.4916913946587537,0.5213971050975457,0.4651880965749579,plug-3
XGBoost_BAG_L1,0.548431105047749,0.5091292875989446,0.4750837108528659,0.548431105047749,plug-4
XGBoost_BAG_L1,0.49536689206110696,0.48498222385681017,0.4750240153698367,0.49536689206110696,plug-5
XGBoost_BAG_L1,0.38430311231393777,0.4680675731355583,0.5985247629083246,0.38430311231393777,plug-6
XGBoost_BAG_L1,0.6983045212765957,0.5587179146163054,0.46563954777211264,0.6983045212765957,plug-7
XGBoost_BAG_L1,0.41426307448494454,0.46997482919813016,0.5429995845450769,0.41426307448494454,plug-8
all,0.4766601459687839,0.48909752343839974,0.5220057436082222,0.4766601459687839,all
LightGBMLarge_BAG_L1,0.3834907097167225,0.4486014608943524,0.540343347639485,0.3834907097167225,plug-1
LightGBMLarge_BAG_L1,0.34529295589203424,0.4244386000404613,0.5506561679790026,0.34529295589203424,plug-2
LightGBMLarge_BAG_L1,0.44244806288601907,0.4696066746126341,0.5003174603174603,0.44244806288601907,plug-3
LightGBMLarge_BAG_L1,0.5254661209640746,0.4961889425657542,0.47000203376042304,0.5254661209640746,plug-4
LightGBMLarge_BAG_L1,0.47833708990733786,0.4633672974284328,0.44930604563632087,0.47833708990733786,plug-5
LightGBMLarge_BAG_L1,0.36332882273342354,0.4450891007045172,0.574331550802139,0.36332882273342354,plug-6
LightGBMLarge_BAG_L1,0.7051196808510638,0.5449990364232029,0.444141974662339,0.7051196808510638,plug-7
LightGBMLarge_BAG_L1,0.406973058637084,0.4600501612325331,0.5290482076637825,0.406973058637084,plug-8
all,0.45630706269846993,0.46904265923773597,0.507268348557619,0.45630706269846993,all
WeightedEnsemble_L2,0.4066402680475175,0.46990496304118273,0.5564818674447687,0.4066402680475175,plug-1
WeightedEnsemble_L2,0.3887425938117182,0.46007012076353715,0.5634541984732825,0.3887425938117182,plug-2
WeightedEnsemble_L2,0.47192588433464344,0.5014916467780429,0.5350095480585614,0.47192588433464344,plug-3
