Model,Accuracy,F1,Precision,Recall,Device
LightGBMLarge_BAG_L1,0.08196721311475409,0.08196721311475409,0.08196721311475409,0.08196721311475409,light-6
LightGBMLarge_BAG_L1,0.04918032786885246,0.049586776859504134,0.05,0.04918032786885246,light-7
LightGBMLarge_BAG_L1,0.5517241379310345,0.6881720430107526,0.9142857142857143,0.5517241379310345,light-8
LightGBMLarge_BAG_L1,0.9993419970389866,0.9965551181102362,0.9937837395714052,0.9993419970389866,network_noise
LightGBMLarge_BAG_L1,0.6299244882946596,0.6732143383853293,0.7431451720569685,0.6299244882946596,all
WeightedEnsemble_L2,0.9204649739981646,0.9373831775700935,0.9549349412884799,0.9204649739981646,light-1
WeightedEnsemble_L2,0.9118095819346964,0.9263680049604713,0.941398865784499,0.9118095819346964,light-2
WeightedEnsemble_L2,0.9559819413092551,0.9382442536693436,0.921152800435019,0.9559819413092551,light-3
WeightedEnsemble_L2,0.6271186440677966,0.7551020408163266,0.9487179487179487,0.6271186440677966,light-4
WeightedEnsemble_L2,0.7931034482758621,0.851851851851852,0.92,0.7931034482758621,light-5
WeightedEnsemble_L2,0.04918032786885246,0.05042016806722689,0.05172413793103448,0.04918032786885246,light-6
WeightedEnsemble_L2,0.08196721311475409,0.08064516129032258,0.07936507936507936,0.08196721311475409,light-7
WeightedEnsemble_L2,0.6379310344827587,0.7708333333333335,0.9736842105263158,0.6379310344827587,light-8
WeightedEnsemble_L2,0.9994242474091133,0.9965962681976624,0.9937842479757912,0.9994242474091133,network_noise
WeightedEnsemble_L2,0.6641090458290282,0.7008271399729593,0.7538624702249075,0.6641090458290282,all
LightGBMXT_BAG_L2,0.9308657081676354,0.9381840604285494,0.9456183965195774,0.9308657081676354,light-1
LightGBMXT_BAG_L2,0.9072322245956668,0.9308077645585472,0.9556412729026037,0.9072322245956668,light-2
LightGBMXT_BAG_L2,0.9635063957863055,0.9431044006628613,0.9235485034258926,0.9635063957863055,light-3
LightGBMXT_BAG_L2,0.6271186440677966,0.6851851851851852,0.7551020408163265,0.6271186440677966,light-4
LightGBMXT_BAG_L2,0.7413793103448276,0.7678571428571429,0.7962962962962963,0.7413793103448276,light-5
LightGBMXT_BAG_L2,0.8360655737704918,0.8869565217391304,0.9444444444444444,0.8360655737704918,light-6
LightGBMXT_BAG_L2,0.9180327868852459,0.8959999999999999,0.875,0.9180327868852459,light-7
LightGBMXT_BAG_L2,0.7241379310344828,0.7850467289719627,0.8571428571428571,0.7241379310344828,light-8
LightGBMXT_BAG_L2,0.9981904918572133,0.9976161117961364,0.9970423923759448,0.9981904918572133,network_noise
LightGBMXT_BAG_L2,0.8496143407232962,0.8700842129110573,0.894426244880438,0.8496143407232962,all
LightGBM_BAG_L2,0.9250535331905781,0.9376744186046512,0.9506444514303678,0.9250535331905781,light-1
LightGBM_BAG_L2,0.9087580103753433,0.931207004377736,0.9547932029496633,0.9087580103753433,light-2
LightGBM_BAG_L2,0.9606847253574116,0.9419033566949465,0.9238422575976846,0.9606847253574116,light-3
LightGBM_BAG_L2,0.7288135593220338,0.735042735042735,0.7413793103448276,0.7288135593220338,light-4
LightGBM_BAG_L2,0.7758620689655172,0.6521739130434782,0.5625,0.7758620689655172,light-5
LightGBM_BAG_L2,0.8852459016393442,0.9152542372881356,0.9473684210526315,0.8852459016393442,light-6
LightGBM_BAG_L2,0.9016393442622951,0.9090909090909091,0.9166666666666666,0.9016393442622951,light-7
LightGBM_BAG_L2,0.7586206896551724,0.8073394495412843,0.8627450980392157,0.7586206896551724,light-8
LightGBM_BAG_L2,0.9986839940779734,0.9976582720512714,0.9966346548469178,0.9986839940779734,network_noise
LightGBM_BAG_L2,0.8714846474272966,0.8697049217483497,0.872952673658664,0.8714846474272966,all
ExtraTreesGini_BAG_L2,0.9253594371367391,0.9371127633209417,0.9491684970191403,0.9253594371367391,light-1
ExtraTreesGini_BAG_L2,0.9050961245041196,0.9283255086071986,0.9527786700931578,0.9050961245041196,light-2
ExtraTreesGini_BAG_L2,0.9599322799097065,0.9392600773053562,0.9194594594594595,0.9599322799097065,light-3
ExtraTreesGini_BAG_L2,0.7288135593220338,0.7818181818181819,0.8431372549019608,0.7288135593220338,light-4
ExtraTreesGini_BAG_L2,0.8448275862068966,0.8596491228070176,0.875,0.8448275862068966,light-5
ExtraTreesGini_BAG_L2,0.9016393442622951,0.9090909090909091,0.9166666666666666,0.9016393442622951,light-6
ExtraTreesGini_BAG_L2,0.9016393442622951,0.9090909090909091,0.9166666666666666,0.9016393442622951,light-7
ExtraTreesGini_BAG_L2,0.6896551724137931,0.7920792079207921,0.9302325581395349,0.6896551724137931,light-8
ExtraTreesGini_BAG_L2,0.9991774962987333,0.9975774994867584,0.9959826186767238,0.9991774962987333,network_noise
ExtraTreesGini_BAG_L2,0.8729044827018458,0.8948893532720071,0.9221213768470347,0.8729044827018458,all
ExtraTreesEntr_BAG_L2,0.9259712450290609,0.9377323420074349,0.949796046438657,0.9259712450290609,light-1
ExtraTreesEntr_BAG_L2,0.9084528532194079,0.9319142275786507,0.9566195372750642,0.9084528532194079,light-2
ExtraTreesEntr_BAG_L2,0.9620015048908954,0.940765268579838,0.9204463642908567,0.9620015048908954,light-3
ExtraTreesEntr_BAG_L2,0.7288135593220338,0.7747747747747747,0.8269230769230769,0.7288135593220338,light-4
ExtraTreesEntr_BAG_L2,0.8275862068965517,0.8648648648648648,0.9056603773584906,0.8275862068965517,light-5
ExtraTreesEntr_BAG_L2,0.9016393442622951,0.9090909090909091,0.9166666666666666,0.9016393442622951,light-6
