runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-1-precision,cam_allwinner-1-recall,cam_allwinner-1-f1-score,cam_allwinner-1-support,cam_allwinner-1-accuracy,cam_allwinner-2-precision,cam_allwinner-2-recall,cam_allwinner-2-f1-score,cam_allwinner-2-support,cam_allwinner-2-accuracy,cam_allwinner-3-precision,cam_allwinner-3-recall,cam_allwinner-3-f1-score,cam_allwinner-3-support,cam_allwinner-3-accuracy,cam_allwinner-4-precision,cam_allwinner-4-recall,cam_allwinner-4-f1-score,cam_allwinner-4-support,cam_allwinner-4-accuracy,cam_allwinner-5-precision,cam_allwinner-5-recall,cam_allwinner-5-f1-score,cam_allwinner-5-support,cam_allwinner-5-accuracy,cam_allwinner-6-precision,cam_allwinner-6-recall,cam_allwinner-6-f1-score,cam_allwinner-6-support,cam_allwinner-6-accuracy,cam_allwinner-7-precision,cam_allwinner-7-recall,cam_allwinner-7-f1-score,cam_allwinner-7-support,cam_allwinner-7-accuracy,cam_allwinner-8-precision,cam_allwinner-8-recall,cam_allwinner-8-f1-score,cam_allwinner-8-support,cam_allwinner-8-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
31400.135275125504,0.8490604397200198,0.8490647694247206,0.8278286893073376,0.8429833169774289,0.99814083197769,0.9140242604809534,4303.0,0.8429833169774289,0.8313142857142857,0.8450278810408922,0.8381149902062449,4304.0,0.8313142857142857,0.9244213509683514,0.9093866171003717,0.9168423518388381,4304.0,0.9244213509683514,0.833208862335076,0.7776486988847584,0.8044706165124385,4304.0,0.833208862335076,0.8645907053550366,0.8515334572490706,0.8580124078192672,4304.0,0.8645907053550366,0.8132376764637815,0.8164498141263941,0.8148405797101449,4304.0,0.8132376764637815,0.8411214953271028,0.7946096654275093,0.8172043010752688,4304.0,0.8411214953271028,0.8428011753183153,0.7997211895910781,0.8206962327134001,4304.0,0.8428011753183153,0.8492098585574223,0.8490647694247206,0.8480257175445696,34431.0,0.8492100393985706,0.8490604397200198,0.8480238007096551,34431.0
