runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-precision,cam_allwinner-recall,cam_allwinner-f1-score,cam_allwinner-support,cam_allwinner-accuracy,light-precision,light-recall,light-f1-score,light-support,light-accuracy,plug-precision,plug-recall,plug-f1-score,plug-support,plug-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
1499.4191272258759,0.9948073398646967,0.9916858943087691,0.9912576478520577,0.9992361747632141,0.998974560370031,0.9991053504407785,45834.0,0.9992361747632141,0.9822426833278527,0.9827274222734003,0.9824849930104432,12158.0,0.9822426833278527,0.9931596948171534,0.9933557002828761,0.9932576878802829,30402.0,0.9931596948171534,0.9915461843027401,0.9916858943087691,0.9916160104438348,88394.0,0.994808905806144,0.9948073398646967,0.9948081024058191,88394.0
