runtime,accuracy,balanced_accuracy,mcc,iot_noise-precision,iot_noise-recall,iot_noise-f1-score,iot_noise-support,iot_noise-accuracy,light-1-precision,light-1-recall,light-1-f1-score,light-1-support,light-1-accuracy,light-2-precision,light-2-recall,light-2-f1-score,light-2-support,light-2-accuracy,light-3-precision,light-3-recall,light-3-f1-score,light-3-support,light-3-accuracy,light-4-precision,light-4-recall,light-4-f1-score,light-4-support,light-4-accuracy,light-5-precision,light-5-recall,light-5-f1-score,light-5-support,light-5-accuracy,light-6-precision,light-6-recall,light-6-f1-score,light-6-support,light-6-accuracy,light-7-precision,light-7-recall,light-7-f1-score,light-7-support,light-7-accuracy,light-8-precision,light-8-recall,light-8-f1-score,light-8-support,light-8-accuracy,network_noise-precision,network_noise-recall,network_noise-f1-score,network_noise-support,network_noise-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
354.8926899433136,0.7150135328769305,0.6045215603402873,0.645523010031268,0.876882430647292,0.82975,0.852665382145151,4000.0,0.876882430647292,0.5400192864030858,0.5139186295503212,0.5266457680250783,3269.0,0.5400192864030858,0.5333916593759114,0.5581324382056759,0.5454816582165225,3277.0,0.5333916593759114,0.6697616060225847,0.66725,0.6685034439574202,4000.0,0.6697616060225847,0.5,0.2711864406779661,0.3516483516483517,59.0,0.5,0.5714285714285714,0.3448275862068966,0.43010752688172044,58.0,0.5714285714285714,0.8571428571428571,0.7868852459016393,0.8205128205128205,61.0,0.8571428571428571,0.9183673469387755,0.7377049180327869,0.8181818181818182,61.0,0.9183673469387755,0.5641025641025641,0.3793103448275862,0.4536082474226804,58.0,0.5641025641025641,0.8850069412309116,0.95625,0.9192501802451334,4000.0,0.8850069412309116,0.6916103263292553,0.6045215603402873,0.6386605197236697,18843.0,0.713448938860027,0.7150135328769305,0.7134101563263613,18843.0
