runtime,accuracy,balanced_accuracy,mcc,plug-1-precision,plug-1-recall,plug-1-f1-score,plug-1-support,plug-1-accuracy,plug-2-precision,plug-2-recall,plug-2-f1-score,plug-2-support,plug-2-accuracy,plug-3-precision,plug-3-recall,plug-3-f1-score,plug-3-support,plug-3-accuracy,plug-4-precision,plug-4-recall,plug-4-f1-score,plug-4-support,plug-4-accuracy,plug-5-precision,plug-5-recall,plug-5-f1-score,plug-5-support,plug-5-accuracy,plug-6-precision,plug-6-recall,plug-6-f1-score,plug-6-support,plug-6-accuracy,plug-7-precision,plug-7-recall,plug-7-f1-score,plug-7-support,plug-7-accuracy,plug-8-precision,plug-8-recall,plug-8-f1-score,plug-8-support,plug-8-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
1700.6305468082428,0.5690785300460947,0.5690775050429423,0.5080721684916542,0.6743396226415095,0.604533152909337,0.6375312165536925,2956.0,0.6743396226415095,0.645708230307312,0.618403247631935,0.6317608432693969,2956.0,0.645708230307312,0.5930915371329879,0.5808525033829499,0.5869082208169544,2956.0,0.5930915371329879,0.5452638937434463,0.5277401894451962,0.5363589479112945,2956.0,0.5452638937434463,0.5836545875096376,0.5121786197564276,0.5455855855855856,2956.0,0.5836545875096376,0.5975609756097561,0.6133288227334236,0.6053422370617696,2956.0,0.5975609756097561,0.4179646936656282,0.544839255499154,0.4730424562949905,2955.0,0.4179646936656282,0.5556313993174061,0.550744248985115,0.5531770302412504,2956.0,0.5556313993174061,0.5766518674909604,0.5690775050429423,0.5712133172168667,23647.0,0.5766585781592831,0.5690785300460947,0.5712174687312628,23647.0
