runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-1-precision,cam_allwinner-1-recall,cam_allwinner-1-f1-score,cam_allwinner-1-support,cam_allwinner-1-accuracy,cam_allwinner-2-precision,cam_allwinner-2-recall,cam_allwinner-2-f1-score,cam_allwinner-2-support,cam_allwinner-2-accuracy,cam_allwinner-3-precision,cam_allwinner-3-recall,cam_allwinner-3-f1-score,cam_allwinner-3-support,cam_allwinner-3-accuracy,cam_allwinner-4-precision,cam_allwinner-4-recall,cam_allwinner-4-f1-score,cam_allwinner-4-support,cam_allwinner-4-accuracy,cam_allwinner-5-precision,cam_allwinner-5-recall,cam_allwinner-5-f1-score,cam_allwinner-5-support,cam_allwinner-5-accuracy,cam_allwinner-6-precision,cam_allwinner-6-recall,cam_allwinner-6-f1-score,cam_allwinner-6-support,cam_allwinner-6-accuracy,cam_allwinner-7-precision,cam_allwinner-7-recall,cam_allwinner-7-f1-score,cam_allwinner-7-support,cam_allwinner-7-accuracy,cam_allwinner-8-precision,cam_allwinner-8-recall,cam_allwinner-8-f1-score,cam_allwinner-8-support,cam_allwinner-8-accuracy,iot_noise-precision,iot_noise-recall,iot_noise-f1-score,iot_noise-support,iot_noise-accuracy,network_noise-precision,network_noise-recall,network_noise-f1-score,network_noise-support,network_noise-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
50231.1606528759,0.9505088526418514,0.950508404052848,0.9451373136039493,0.873461853978671,0.9895446096654275,0.9278867102396513,4304.0,0.873461853978671,0.964148219441771,0.9309944237918215,0.9472813238770685,4304.0,0.964148219441771,0.966321243523316,0.9532992565055762,0.959766081871345,4304.0,0.966321243523316,0.9531544256120528,0.940971415291657,0.9470237399134604,4303.0,0.9531544256120528,0.9794847328244275,0.953996282527881,0.9665725047080979,4304.0,0.9794847328244275,0.9699177438307873,0.9588754646840149,0.9643649959107373,4304.0,0.9699177438307873,0.9585882352941176,0.9465613382899628,0.9525368248772503,4304.0,0.9585882352941176,0.951430632363549,0.9193773234200744,0.93512938674229,4304.0,0.951430632363549,0.9298909414645004,0.970724907063197,0.9498692736160055,4304.0,0.9298909414645004,0.9723756906077348,0.9407390192888683,0.9562957713205764,4303.0,0.9723756906077348,0.9518773718940926,0.950508404052848,0.9506726613076483,43038.0,0.9518768659372074,0.9505088526418514,0.950672615436822,43038.0
