runtime,accuracy,balanced_accuracy,mcc,cam_allwinner_streaming-1-precision,cam_allwinner_streaming-1-recall,cam_allwinner_streaming-1-f1-score,cam_allwinner_streaming-1-support,cam_allwinner_streaming-1-accuracy,cam_allwinner_streaming-2-precision,cam_allwinner_streaming-2-recall,cam_allwinner_streaming-2-f1-score,cam_allwinner_streaming-2-support,cam_allwinner_streaming-2-accuracy,cam_allwinner_streaming-3-precision,cam_allwinner_streaming-3-recall,cam_allwinner_streaming-3-f1-score,cam_allwinner_streaming-3-support,cam_allwinner_streaming-3-accuracy,cam_allwinner_streaming-4-precision,cam_allwinner_streaming-4-recall,cam_allwinner_streaming-4-f1-score,cam_allwinner_streaming-4-support,cam_allwinner_streaming-4-accuracy,cam_allwinner_streaming-5-precision,cam_allwinner_streaming-5-recall,cam_allwinner_streaming-5-f1-score,cam_allwinner_streaming-5-support,cam_allwinner_streaming-5-accuracy,cam_allwinner_streaming-6-precision,cam_allwinner_streaming-6-recall,cam_allwinner_streaming-6-f1-score,cam_allwinner_streaming-6-support,cam_allwinner_streaming-6-accuracy,cam_allwinner_streaming-7-precision,cam_allwinner_streaming-7-recall,cam_allwinner_streaming-7-f1-score,cam_allwinner_streaming-7-support,cam_allwinner_streaming-7-accuracy,cam_allwinner_streaming-8-precision,cam_allwinner_streaming-8-recall,cam_allwinner_streaming-8-f1-score,cam_allwinner_streaming-8-support,cam_allwinner_streaming-8-accuracy,iot_noise-precision,iot_noise-recall,iot_noise-f1-score,iot_noise-support,iot_noise-accuracy,network_noise-precision,network_noise-recall,network_noise-f1-score,network_noise-support,network_noise-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
3436.300449848175,0.5613284227734866,0.5247040638076063,0.511454611291981,0.3612109593418005,0.503227242377031,0.4205533596837945,8986.0,0.3612109593418005,0.290645130275935,0.3023604720944189,0.29638707779793133,9998.0,0.290645130275935,0.4097142857142857,0.5019,0.4511460674157303,10000.0,0.4097142857142857,0.38757879990660754,0.498,0.4359052912600113,10000.0,0.38757879990660754,0.6341267718641348,0.4742,0.542625014303696,10000.0,0.6341267718641348,0.5719844357976653,0.3381,0.4249890013198416,10000.0,0.5719844357976653,0.594559585492228,0.459,0.5180586907449211,10000.0,0.594559585492228,0.3853341985723556,0.2969,0.3353854843264614,10000.0,0.3853341985723556,0.7985841273220844,0.90308794317703,0.8476271186440677,16613.0,0.7985841273220844,0.9719478169067189,0.970264980427582,0.9711056696176305,13284.0,0.9719478169067189,0.5405686111193816,0.5247040638076063,0.5243782775114086,108881.0,0.5709253714937191,0.5613284227734866,0.5584561404182861,108881.0
