runtime,accuracy,balanced_accuracy,mcc,iot_noise-precision,iot_noise-recall,iot_noise-f1-score,iot_noise-support,iot_noise-accuracy,network_noise-precision,network_noise-recall,network_noise-f1-score,network_noise-support,network_noise-accuracy,plug-1-precision,plug-1-recall,plug-1-f1-score,plug-1-support,plug-1-accuracy,plug-2-precision,plug-2-recall,plug-2-f1-score,plug-2-support,plug-2-accuracy,plug-3-precision,plug-3-recall,plug-3-f1-score,plug-3-support,plug-3-accuracy,plug-4-precision,plug-4-recall,plug-4-f1-score,plug-4-support,plug-4-accuracy,plug-5-precision,plug-5-recall,plug-5-f1-score,plug-5-support,plug-5-accuracy,plug-6-precision,plug-6-recall,plug-6-f1-score,plug-6-support,plug-6-accuracy,plug-7-precision,plug-7-recall,plug-7-f1-score,plug-7-support,plug-7-accuracy,plug-8-precision,plug-8-recall,plug-8-f1-score,plug-8-support,plug-8-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
1498.6522030830383,0.8370322755260843,0.8370308117477088,0.8190377697914778,0.965482233502538,0.9651556156968877,0.9653188969717476,2956.0,0.965482233502538,0.9657027572293208,0.9715832205683356,0.9686340640809443,2956.0,0.9657027572293208,0.8045559590623969,0.8247038917089679,0.814505347593583,2955.0,0.8045559590623969,0.8099358974358974,0.8548714479025711,0.8317972350230415,2956.0,0.8099358974358974,0.8044579533941236,0.8060913705583757,0.8052738336713996,2955.0,0.8044579533941236,0.8025,0.760148849797023,0.7807505211952744,2956.0,0.8025,0.7986371379897785,0.7929634641407307,0.7957901884230183,2956.0,0.7986371379897785,0.807582032494425,0.8575778078484438,0.8318293683347006,2956.0,0.807582032494425,0.7980842911877395,0.7046684709066305,0.7484728710025154,2956.0,0.7980842911877395,0.8108731466227348,0.8325439783491204,0.8215656818561176,2956.0,0.8108731466227348,0.8367811408918954,0.8370308117477088,0.8363938008152341,29558.0,0.8367833246786649,0.8370322755260843,0.8363955941848926,29558.0
