runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-precision,cam_allwinner-recall,cam_allwinner-f1-score,cam_allwinner-support,cam_allwinner-accuracy,iot_noise-precision,iot_noise-recall,iot_noise-f1-score,iot_noise-support,iot_noise-accuracy,light-precision,light-recall,light-f1-score,light-support,light-accuracy,network_noise-precision,network_noise-recall,network_noise-f1-score,network_noise-support,network_noise-accuracy,plug-precision,plug-recall,plug-f1-score,plug-support,plug-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
4125.835016965866,0.8957186731163328,0.890627204046274,0.8661155626535451,0.9682546661683558,0.9609242047388402,0.9645755083715685,45834.0,0.9682546661683558,0.8902980814573974,0.7826456919686688,0.8330082207050299,45833.0,0.8902980814573974,0.9040784812426197,0.8186379338707024,0.8592394354038071,12158.0,0.9040784812426197,0.7949501354701101,0.9026050530174107,0.8453639846743295,45834.0,0.7949501354701101,0.9620273428745237,0.9883231366357477,0.9749979719315325,30402.0,0.9620273428745237,0.9039217414426013,0.890627204046274,0.8954370242172536,180061.0,0.8989126034996661,0.8957186731163328,0.8953885288993244,180061.0
