runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-precision,cam_allwinner-recall,cam_allwinner-f1-score,cam_allwinner-support,cam_allwinner-accuracy,iot_noise-precision,iot_noise-recall,iot_noise-f1-score,iot_noise-support,iot_noise-accuracy,light-precision,light-recall,light-f1-score,light-support,light-accuracy,network_noise-precision,network_noise-recall,network_noise-f1-score,network_noise-support,network_noise-accuracy,plug-precision,plug-recall,plug-f1-score,plug-support,plug-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
4398.985613822937,0.9129350608960297,0.9141943823984224,0.8887514333204828,0.9680319462325703,0.967884103503949,0.9679580192230065,45834.0,0.9680319462325703,0.913243859204862,0.7868566316845941,0.8453523668881778,45833.0,0.913243859204862,0.8937674724551883,0.8940615232768547,0.8939144736842105,12158.0,0.8937674724551883,0.8320012237561666,0.949338918706637,0.8868055272490115,45834.0,0.8320012237561666,0.9766213181878219,0.9728307348200776,0.9747223412319151,30402.0,0.9766213181878219,0.9167331639673219,0.9141943823984224,0.9137505456552644,180061.0,0.9158956817848204,0.9129350608960297,0.9122352325587975,180061.0
