runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-1-precision,cam_allwinner-1-recall,cam_allwinner-1-f1-score,cam_allwinner-1-support,cam_allwinner-1-accuracy,cam_allwinner-2-precision,cam_allwinner-2-recall,cam_allwinner-2-f1-score,cam_allwinner-2-support,cam_allwinner-2-accuracy,cam_allwinner-3-precision,cam_allwinner-3-recall,cam_allwinner-3-f1-score,cam_allwinner-3-support,cam_allwinner-3-accuracy,cam_allwinner-4-precision,cam_allwinner-4-recall,cam_allwinner-4-f1-score,cam_allwinner-4-support,cam_allwinner-4-accuracy,cam_allwinner-5-precision,cam_allwinner-5-recall,cam_allwinner-5-f1-score,cam_allwinner-5-support,cam_allwinner-5-accuracy,cam_allwinner-6-precision,cam_allwinner-6-recall,cam_allwinner-6-f1-score,cam_allwinner-6-support,cam_allwinner-6-accuracy,cam_allwinner-7-precision,cam_allwinner-7-recall,cam_allwinner-7-f1-score,cam_allwinner-7-support,cam_allwinner-7-accuracy,cam_allwinner-8-precision,cam_allwinner-8-recall,cam_allwinner-8-f1-score,cam_allwinner-8-support,cam_allwinner-8-accuracy,iot_noise-precision,iot_noise-recall,iot_noise-f1-score,iot_noise-support,iot_noise-accuracy,network_noise-precision,network_noise-recall,network_noise-f1-score,network_noise-support,network_noise-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
16683.87375664711,0.6864631256099261,0.6864570635425963,0.6521762284733867,0.826317859952793,0.9760687732342007,0.8949723050703025,4304.0,0.826317859952793,0.5955032569867619,0.658457249070632,0.6253999779322519,4304.0,0.5955032569867619,0.6492820945945946,0.7144516728624535,0.6803097345132744,4304.0,0.6492820945945946,0.6364381316580169,0.5413568773234201,0.5850596359070935,4304.0,0.6364381316580169,0.6441486690105475,0.595957249070632,0.6191165821868212,4304.0,0.6441486690105475,0.5962219598583235,0.5866635687732342,0.5914041456845063,4304.0,0.5962219598583235,0.6486872146118722,0.5282361143388333,0.5822979377481746,4303.0,0.6486872146118722,0.623015873015873,0.5837787590053451,0.602759448110378,4303.0,0.623015873015873,0.8114611758868767,0.7599907063197026,0.784883023395321,4304.0,0.8114611758868767,0.7893897088153171,0.9196096654275093,0.849538527581026,4304.0,0.7893897088153171,0.6820465944390977,0.6864570635425963,0.6815741318129149,43038.0,0.682048741149011,0.6864631256099261,0.6815782698044054,43038.0
