runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-precision,cam_allwinner-recall,cam_allwinner-f1-score,cam_allwinner-support,cam_allwinner-accuracy,light-precision,light-recall,light-f1-score,light-support,light-accuracy,plug-precision,plug-recall,plug-f1-score,plug-support,plug-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
1523.1346786022186,0.9986763807498247,0.997790466218842,0.9977713878680997,0.999825476122952,0.9999345464065977,0.9998800082903363,45834.0,0.999825476122952,0.9952298708775392,0.9953117289027801,0.9952707982070157,12158.0,0.9952298708775392,0.9983221476510067,0.9981251233471482,0.9982236257771637,30402.0,0.9983221476510067,0.9977924982171661,0.997790466218842,0.9977914774248386,88394.0,0.998676330697043,0.9986763807498247,0.9986763506058952,88394.0
