runtime,accuracy,balanced_accuracy,mcc,cam_allwinner_streaming-1-precision,cam_allwinner_streaming-1-recall,cam_allwinner_streaming-1-f1-score,cam_allwinner_streaming-1-support,cam_allwinner_streaming-1-accuracy,cam_allwinner_streaming-2-precision,cam_allwinner_streaming-2-recall,cam_allwinner_streaming-2-f1-score,cam_allwinner_streaming-2-support,cam_allwinner_streaming-2-accuracy,cam_allwinner_streaming-3-precision,cam_allwinner_streaming-3-recall,cam_allwinner_streaming-3-f1-score,cam_allwinner_streaming-3-support,cam_allwinner_streaming-3-accuracy,cam_allwinner_streaming-4-precision,cam_allwinner_streaming-4-recall,cam_allwinner_streaming-4-f1-score,cam_allwinner_streaming-4-support,cam_allwinner_streaming-4-accuracy,cam_allwinner_streaming-5-precision,cam_allwinner_streaming-5-recall,cam_allwinner_streaming-5-f1-score,cam_allwinner_streaming-5-support,cam_allwinner_streaming-5-accuracy,cam_allwinner_streaming-6-precision,cam_allwinner_streaming-6-recall,cam_allwinner_streaming-6-f1-score,cam_allwinner_streaming-6-support,cam_allwinner_streaming-6-accuracy,cam_allwinner_streaming-7-precision,cam_allwinner_streaming-7-recall,cam_allwinner_streaming-7-f1-score,cam_allwinner_streaming-7-support,cam_allwinner_streaming-7-accuracy,cam_allwinner_streaming-8-precision,cam_allwinner_streaming-8-recall,cam_allwinner_streaming-8-f1-score,cam_allwinner_streaming-8-support,cam_allwinner_streaming-8-accuracy,iot_noise-precision,iot_noise-recall,iot_noise-f1-score,iot_noise-support,iot_noise-accuracy,network_noise-precision,network_noise-recall,network_noise-f1-score,network_noise-support,network_noise-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
2023.8975982666016,0.4914080509914494,0.45123031661990404,0.43754930483799515,0.2825291966497582,0.26652570665479636,0.2742942220695184,8986.0,0.2825291966497582,0.3107721639656816,0.16303260652130427,0.21386866102473265,9998.0,0.3107721639656816,0.3288111668757842,0.4193,0.3685829817158931,10000.0,0.3288111668757842,0.24036790573475184,0.5671,0.3376298633643914,10000.0,0.24036790573475184,0.5792544109277177,0.4071,0.47815362931641997,10000.0,0.5792544109277177,0.513040434097672,0.2931,0.37306688729077836,10000.0,0.513040434097672,0.48061200654052794,0.4115,0.44337894623424196,10000.0,0.48061200654052794,0.3603637038411579,0.1942,0.2523880694002209,10000.0,0.3603637038411579,0.8303030303030303,0.8329019442605189,0.8316004567582186,16613.0,0.8303030303030303,0.8229281231804361,0.957542908762421,0.8851466546049197,13284.0,0.8229281231804361,0.47489821421165174,0.45123031661990404,0.44581103717793347,108881.0,0.5087756832445779,0.4914080509914494,0.48409490244907255,108881.0
