runtime,accuracy,balanced_accuracy,mcc,iot_noise-precision,iot_noise-recall,iot_noise-f1-score,iot_noise-support,iot_noise-accuracy,network_noise-precision,network_noise-recall,network_noise-f1-score,network_noise-support,network_noise-accuracy,plug-1-precision,plug-1-recall,plug-1-f1-score,plug-1-support,plug-1-accuracy,plug-2-precision,plug-2-recall,plug-2-f1-score,plug-2-support,plug-2-accuracy,plug-3-precision,plug-3-recall,plug-3-f1-score,plug-3-support,plug-3-accuracy,plug-4-precision,plug-4-recall,plug-4-f1-score,plug-4-support,plug-4-accuracy,plug-5-precision,plug-5-recall,plug-5-f1-score,plug-5-support,plug-5-accuracy,plug-6-precision,plug-6-recall,plug-6-f1-score,plug-6-support,plug-6-accuracy,plug-7-precision,plug-7-recall,plug-7-f1-score,plug-7-support,plug-7-accuracy,plug-8-precision,plug-8-recall,plug-8-f1-score,plug-8-support,plug-8-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
684.9915361404419,0.6314364977332702,0.6314302036180963,0.5906247574372092,0.8419770274973895,0.8183355886332883,0.8299879910790873,2956.0,0.8419770274973895,0.8444726005701615,0.9018944519621109,0.8722394896123016,2956.0,0.8444726005701615,0.5980491086444669,0.6014884979702301,0.5997638724911453,2956.0,0.5980491086444669,0.5801944106925881,0.6461434370771313,0.6113956466069143,2956.0,0.5801944106925881,0.5977859778597786,0.6028416779431665,0.6003031834259727,2956.0,0.5977859778597786,0.5550053059780686,0.5309644670050762,0.5427187824282256,2955.0,0.5550053059780686,0.5719710044874008,0.5605548037889039,0.5662053647702032,2956.0,0.5719710044874008,0.5961722488038278,0.6322733423545331,0.6136923329502545,2956.0,0.5961722488038278,0.545136186770428,0.47395128552097426,0.5070575461454939,2956.0,0.545136186770428,0.5653697861899755,0.5458544839255499,0.5554407713498623,2955.0,0.5653697861899755,0.6296133657494085,0.6314302036180963,0.629880498085946,29558.0,0.6296180633486822,0.6314364977332702,0.629885965351742,29558.0
