runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-1-precision,cam_allwinner-1-recall,cam_allwinner-1-f1-score,cam_allwinner-1-support,cam_allwinner-1-accuracy,cam_allwinner-2-precision,cam_allwinner-2-recall,cam_allwinner-2-f1-score,cam_allwinner-2-support,cam_allwinner-2-accuracy,cam_allwinner-3-precision,cam_allwinner-3-recall,cam_allwinner-3-f1-score,cam_allwinner-3-support,cam_allwinner-3-accuracy,cam_allwinner-4-precision,cam_allwinner-4-recall,cam_allwinner-4-f1-score,cam_allwinner-4-support,cam_allwinner-4-accuracy,cam_allwinner-5-precision,cam_allwinner-5-recall,cam_allwinner-5-f1-score,cam_allwinner-5-support,cam_allwinner-5-accuracy,cam_allwinner-6-precision,cam_allwinner-6-recall,cam_allwinner-6-f1-score,cam_allwinner-6-support,cam_allwinner-6-accuracy,cam_allwinner-7-precision,cam_allwinner-7-recall,cam_allwinner-7-f1-score,cam_allwinner-7-support,cam_allwinner-7-accuracy,cam_allwinner-8-precision,cam_allwinner-8-recall,cam_allwinner-8-f1-score,cam_allwinner-8-support,cam_allwinner-8-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
98889.26837158203,0.9656995149719729,0.9657002681733242,0.9609977636262642,0.8686889250814332,0.9916337438996049,0.9260987520347259,4303.0,0.8686889250814332,0.9890136135657989,0.9621282527881041,0.9753857025085383,4304.0,0.9890136135657989,0.9764039641340255,0.9614312267657993,0.9688597518145634,4304.0,0.9764039641340255,0.9844571975131516,0.9565520446096655,0.9703040301673345,4304.0,0.9844571975131516,0.9874198908141467,0.966542750929368,0.9768697898321005,4304.0,0.9874198908141467,0.9814161373794401,0.9693308550185874,0.9753360607831678,4304.0,0.9814161373794401,0.9799386358272363,0.9646840148698885,0.972251492799438,4304.0,0.9799386358272363,0.9743528853004038,0.9532992565055762,0.9637110980622432,4304.0,0.9743528853004038,0.9677114062019545,0.9657002681733242,0.9661020847502639,34431.0,0.9677142821707362,0.9656995149719729,0.9661032465908356,34431.0
