runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-precision,cam_allwinner-recall,cam_allwinner-f1-score,cam_allwinner-support,cam_allwinner-accuracy,iot_noise-precision,iot_noise-recall,iot_noise-f1-score,iot_noise-support,iot_noise-accuracy,light-precision,light-recall,light-f1-score,light-support,light-accuracy,network_noise-precision,network_noise-recall,network_noise-f1-score,network_noise-support,network_noise-accuracy,plug-precision,plug-recall,plug-f1-score,plug-support,plug-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
3028.162122964859,0.9319786072497653,0.926305949134241,0.9123136632750017,0.9674994568759505,0.9716367761923463,0.969563702865105,45834.0,0.9674994568759505,0.9197618038883397,0.852576689793603,0.8848958333333332,45834.0,0.9197618038883397,0.8870479394449117,0.8674946537259418,0.8771623419827012,12158.0,0.8870479394449117,0.8945511242409322,0.9513669190321384,0.9220846506021548,45833.0,0.8945511242409322,0.9721781889942092,0.9884547069271759,0.9802488868592305,30402.0,0.9721781889942092,0.9282077026888687,0.926305949134241,0.926791083128505,180061.0,0.932137355967024,0.9319786072497653,0.9314913867260971,180061.0
