runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-1-precision,cam_allwinner-1-recall,cam_allwinner-1-f1-score,cam_allwinner-1-support,cam_allwinner-1-accuracy,cam_allwinner-2-precision,cam_allwinner-2-recall,cam_allwinner-2-f1-score,cam_allwinner-2-support,cam_allwinner-2-accuracy,cam_allwinner-3-precision,cam_allwinner-3-recall,cam_allwinner-3-f1-score,cam_allwinner-3-support,cam_allwinner-3-accuracy,cam_allwinner-4-precision,cam_allwinner-4-recall,cam_allwinner-4-f1-score,cam_allwinner-4-support,cam_allwinner-4-accuracy,cam_allwinner-5-precision,cam_allwinner-5-recall,cam_allwinner-5-f1-score,cam_allwinner-5-support,cam_allwinner-5-accuracy,cam_allwinner-6-precision,cam_allwinner-6-recall,cam_allwinner-6-f1-score,cam_allwinner-6-support,cam_allwinner-6-accuracy,cam_allwinner-7-precision,cam_allwinner-7-recall,cam_allwinner-7-f1-score,cam_allwinner-7-support,cam_allwinner-7-accuracy,cam_allwinner-8-precision,cam_allwinner-8-recall,cam_allwinner-8-f1-score,cam_allwinner-8-support,cam_allwinner-8-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
33915.7266368866,0.9508872818099968,0.9508874932829781,0.944038180707051,0.8757189811010682,0.9904739776951673,0.9295682511993021,4304.0,0.8757189811010682,0.9557669441141499,0.9337825278810409,0.9446468445175696,4304.0,0.9557669441141499,0.9728053435114504,0.9474907063197026,0.9599811676082862,4304.0,0.9728053435114504,0.9537517697026899,0.9391263940520446,0.9463825801919924,4304.0,0.9537517697026899,0.9768047337278106,0.9588754646840149,0.9677570641341307,4304.0,0.9768047337278106,0.9708029197080292,0.9581687194980246,0.9644444444444444,4303.0,0.9708029197080292,0.9673171878673877,0.9558550185873605,0.9615519457753886,4304.0,0.9673171878673877,0.9455151082560076,0.9233271375464684,0.9342894087222288,4304.0,0.9455151082560076,0.9523103734985742,0.9508874932829781,0.9510777133241679,34431.0,0.952309836408562,0.9508872818099968,0.9510773251062502,34431.0
