runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-precision,cam_allwinner-recall,cam_allwinner-f1-score,cam_allwinner-support,cam_allwinner-accuracy,iot_noise-precision,iot_noise-recall,iot_noise-f1-score,iot_noise-support,iot_noise-accuracy,light-precision,light-recall,light-f1-score,light-support,light-accuracy,network_noise-precision,network_noise-recall,network_noise-f1-score,network_noise-support,network_noise-accuracy,plug-precision,plug-recall,plug-f1-score,plug-support,plug-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
3689.866180419922,0.9312955054120549,0.9254704336534335,0.9117342097760437,0.9710425550430772,0.9737967447746214,0.9724176997320203,45834.0,0.9710425550430772,0.9290689547130703,0.8410350394903346,0.8828628685943315,45834.0,0.9290689547130703,0.8911725067385444,0.8702089159401217,0.8805659592176446,12158.0,0.8911725067385444,0.8803912584417396,0.9642179215848843,0.9203998750390502,45833.0,0.8803912584417396,0.9737695254936635,0.9780935464772055,0.9759267464185498,30402.0,0.9737695254936635,0.929088960086019,0.9254704336534335,0.9264346298003193,180061.0,0.9323512583919289,0.9312955054120549,0.9307715880624882,180061.0
