runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-precision,cam_allwinner-recall,cam_allwinner-f1-score,cam_allwinner-support,cam_allwinner-accuracy,light-precision,light-recall,light-f1-score,light-support,light-accuracy,plug-precision,plug-recall,plug-f1-score,plug-support,plug-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
1013.4316132068634,0.9989252664207978,0.9984359291851033,0.9981907582451451,0.9999127171161735,0.9997818213553258,0.9998472649516703,45834.0,0.9999127171161735,0.9953205812330679,0.9972034874156934,0.9962611446649411,12158.0,0.9953205812330679,0.9988810268224453,0.9983224787842905,0.9986016747001825,30402.0,0.9988810268224453,0.9980381083905622,0.9984359291851033,0.9982366947722646,88394.0,0.9989262628729361,0.9989252664207978,0.9989256131962142,88394.0
