runtime,accuracy,balanced_accuracy,mcc,iot_noise-precision,iot_noise-recall,iot_noise-f1-score,iot_noise-support,iot_noise-accuracy,light-1-precision,light-1-recall,light-1-f1-score,light-1-support,light-1-accuracy,light-2-precision,light-2-recall,light-2-f1-score,light-2-support,light-2-accuracy,light-3-precision,light-3-recall,light-3-f1-score,light-3-support,light-3-accuracy,light-4-precision,light-4-recall,light-4-f1-score,light-4-support,light-4-accuracy,light-5-precision,light-5-recall,light-5-f1-score,light-5-support,light-5-accuracy,light-6-precision,light-6-recall,light-6-f1-score,light-6-support,light-6-accuracy,light-7-precision,light-7-recall,light-7-f1-score,light-7-support,light-7-accuracy,light-8-precision,light-8-recall,light-8-f1-score,light-8-support,light-8-accuracy,network_noise-precision,network_noise-recall,network_noise-f1-score,network_noise-support,network_noise-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
1032.5214443206787,0.9379610465424826,0.8575734382884723,0.9229383091815144,0.9757560609847538,0.976,0.975878015248094,4000.0,0.9757560609847538,0.8968395945140131,0.9201590700520037,0.9083496904725955,3269.0,0.8968395945140131,0.8993939393939394,0.9057064388159902,0.9025391515888703,3277.0,0.8993939393939394,0.93724173553719,0.90725,0.9220020325203253,4000.0,0.93724173553719,0.7142857142857143,0.7627118644067796,0.7377049180327869,59.0,0.7142857142857143,0.6666666666666666,0.7241379310344828,0.6942148760330579,58.0,0.6666666666666666,0.9090909090909091,0.819672131147541,0.8620689655172413,61.0,0.9090909090909091,0.8813559322033898,0.8524590163934426,0.8666666666666666,61.0,0.8813559322033898,0.7368421052631579,0.7241379310344828,0.7304347826086957,58.0,0.7368421052631579,0.9788504603135109,0.9835,0.9811697219104627,4000.0,0.9788504603135109,0.8596323118253245,0.8575734382884723,0.8581028820598796,18843.0,0.9382390927366028,0.9379610465424826,0.9380046786899934,18843.0
