runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-precision,cam_allwinner-recall,cam_allwinner-f1-score,cam_allwinner-support,cam_allwinner-accuracy,iot_noise-precision,iot_noise-recall,iot_noise-f1-score,iot_noise-support,iot_noise-accuracy,light-precision,light-recall,light-f1-score,light-support,light-accuracy,network_noise-precision,network_noise-recall,network_noise-f1-score,network_noise-support,network_noise-accuracy,plug-precision,plug-recall,plug-f1-score,plug-support,plug-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
5030.099272251129,0.9800734195633702,0.9799426674730973,0.974208030464994,0.9976209703821726,0.9972509490771043,0.9974359254127069,45834.0,0.9976209703821726,0.9661083743842365,0.962756905354104,0.9644297282234534,45834.0,0.9661083743842365,0.9724619810933004,0.9730218785984537,0.9727418492784606,12158.0,0.9724619810933004,0.9693143540149951,0.9731634411886632,0.9712350840519118,45833.0,0.9693143540149951,0.9939451775313436,0.9935201631471614,0.9937326248951325,30402.0,0.9939451775313436,0.9798901714812096,0.9799426674730973,0.979915042372333,180061.0,0.9800749169949801,0.9800734195633702,0.9800724345732856,180061.0
