runtime,accuracy,balanced_accuracy,mcc,cam_allwinner_streaming-1-precision,cam_allwinner_streaming-1-recall,cam_allwinner_streaming-1-f1-score,cam_allwinner_streaming-1-support,cam_allwinner_streaming-1-accuracy,cam_allwinner_streaming-2-precision,cam_allwinner_streaming-2-recall,cam_allwinner_streaming-2-f1-score,cam_allwinner_streaming-2-support,cam_allwinner_streaming-2-accuracy,cam_allwinner_streaming-3-precision,cam_allwinner_streaming-3-recall,cam_allwinner_streaming-3-f1-score,cam_allwinner_streaming-3-support,cam_allwinner_streaming-3-accuracy,cam_allwinner_streaming-4-precision,cam_allwinner_streaming-4-recall,cam_allwinner_streaming-4-f1-score,cam_allwinner_streaming-4-support,cam_allwinner_streaming-4-accuracy,cam_allwinner_streaming-5-precision,cam_allwinner_streaming-5-recall,cam_allwinner_streaming-5-f1-score,cam_allwinner_streaming-5-support,cam_allwinner_streaming-5-accuracy,cam_allwinner_streaming-6-precision,cam_allwinner_streaming-6-recall,cam_allwinner_streaming-6-f1-score,cam_allwinner_streaming-6-support,cam_allwinner_streaming-6-accuracy,cam_allwinner_streaming-7-precision,cam_allwinner_streaming-7-recall,cam_allwinner_streaming-7-f1-score,cam_allwinner_streaming-7-support,cam_allwinner_streaming-7-accuracy,cam_allwinner_streaming-8-precision,cam_allwinner_streaming-8-recall,cam_allwinner_streaming-8-f1-score,cam_allwinner_streaming-8-support,cam_allwinner_streaming-8-accuracy,iot_noise-precision,iot_noise-recall,iot_noise-f1-score,iot_noise-support,iot_noise-accuracy,network_noise-precision,network_noise-recall,network_noise-f1-score,network_noise-support,network_noise-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
3720.8670377731323,0.5387716865201458,0.5027287121245687,0.48834688731132936,0.36803704223375894,0.5837970175829067,0.4514629948364887,8986.0,0.36803704223375894,0.31842600053720116,0.23714742948589718,0.2718413207979821,9998.0,0.31842600053720116,0.33745295208134374,0.6007,0.4321427286788245,10000.0,0.33745295208134374,0.3105684028528204,0.2874,0.2985353692739171,10000.0,0.3105684028528204,0.5654877037855761,0.4093,0.47488107669103147,10000.0,0.5654877037855761,0.5506692160611855,0.3168,0.40220910302799473,10000.0,0.5506692160611855,0.6494777204812905,0.4912,0.559357740704891,10000.0,0.6494777204812905,0.369980879541109,0.2709,0.31278143401454794,10000.0,0.369980879541109,0.8942354076218042,0.8926744116053693,0.8934542277916679,16613.0,0.8942354076218042,0.7948423337163284,0.9373682625715146,0.8602417962003456,13284.0,0.7948423337163284,0.5159177658912417,0.5027287121245687,0.49569077920176907,108881.0,0.5486888543531515,0.5387716865201458,0.531260712409689,108881.0
