runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-precision,cam_allwinner-recall,cam_allwinner-f1-score,cam_allwinner-support,cam_allwinner-accuracy,iot_noise-precision,iot_noise-recall,iot_noise-f1-score,iot_noise-support,iot_noise-accuracy,light-precision,light-recall,light-f1-score,light-support,light-accuracy,network_noise-precision,network_noise-recall,network_noise-f1-score,network_noise-support,network_noise-accuracy,plug-precision,plug-recall,plug-f1-score,plug-support,plug-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
4025.282699584961,0.9006225667968077,0.8921748514201214,0.8722218023566957,0.9508285850985169,0.953898852380329,0.9523612442275856,45834.0,0.9508285850985169,0.8762290057619223,0.7797050224724004,0.825153834609035,45834.0,0.8762290057619223,0.8785290415392915,0.8036683665076493,0.8394329896907217,12158.0,0.8785290415392915,0.8356329668191106,0.9368577226016189,0.8833549342714312,45833.0,0.8356329668191106,0.9744047812388346,0.9867442931386093,0.9805357172040726,30402.0,0.9744047812388346,0.9031248760915351,0.8921748514201214,0.8961677440005692,180061.0,0.9016163057740176,0.9006225667968077,0.8995479642396643,180061.0
