runtime,accuracy,balanced_accuracy,mcc,iot_noise-precision,iot_noise-recall,iot_noise-f1-score,iot_noise-support,iot_noise-accuracy,light-1-precision,light-1-recall,light-1-f1-score,light-1-support,light-1-accuracy,light-2-precision,light-2-recall,light-2-f1-score,light-2-support,light-2-accuracy,light-3-precision,light-3-recall,light-3-f1-score,light-3-support,light-3-accuracy,light-4-precision,light-4-recall,light-4-f1-score,light-4-support,light-4-accuracy,light-5-precision,light-5-recall,light-5-f1-score,light-5-support,light-5-accuracy,light-6-precision,light-6-recall,light-6-f1-score,light-6-support,light-6-accuracy,light-7-precision,light-7-recall,light-7-f1-score,light-7-support,light-7-accuracy,light-8-precision,light-8-recall,light-8-f1-score,light-8-support,light-8-accuracy,network_noise-precision,network_noise-recall,network_noise-f1-score,network_noise-support,network_noise-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
424.42865324020386,0.652656158785756,0.5798922463746903,0.5682511795958082,0.7826666666666666,0.73375,0.7574193548387097,4000.0,0.7826666666666666,0.4593519044911882,0.49434077699602325,0.4762045086194195,3269.0,0.4593519044911882,0.49882510909701244,0.45346353371986575,0.4750639386189258,3277.0,0.49882510909701244,0.6424815983175605,0.611,0.6263454638646847,4000.0,0.6424815983175605,0.5769230769230769,0.2542372881355932,0.3529411764705882,59.0,0.5769230769230769,0.4634146341463415,0.3275862068965517,0.3838383838383838,58.0,0.4634146341463415,0.9166666666666666,0.7213114754098361,0.8073394495412843,61.0,0.9166666666666666,0.7833333333333333,0.7704918032786885,0.7768595041322314,61.0,0.7833333333333333,0.75,0.5172413793103449,0.6122448979591838,58.0,0.75,0.800087393489185,0.9155,0.8539116241109944,4000.0,0.800087393489185,0.667375038313103,0.5798922463746903,0.6122168301994406,18843.0,0.6498609776842966,0.652656158785756,0.649548125708155,18843.0
