runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-precision,cam_allwinner-recall,cam_allwinner-f1-score,cam_allwinner-support,cam_allwinner-accuracy,light-precision,light-recall,light-f1-score,light-support,light-accuracy,plug-precision,plug-recall,plug-f1-score,plug-support,plug-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
491.70020365715027,0.9820576057198452,0.9603461410256499,0.9699477955612736,0.9962719107002703,0.9970109525679627,0.9966412946282523,45834.0,0.9962719107002703,0.9825809393524851,0.8861654877446948,0.9318860009514336,12158.0,0.9825809393524851,0.961217958873293,0.9978619827642918,0.979197262882688,30402.0,0.961217958873293,0.9800236029753494,0.9603461410256499,0.9692415194874581,88394.0,0.9823324456563742,0.9820576057198452,0.981734985222055,88394.0
