runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-precision,cam_allwinner-recall,cam_allwinner-f1-score,cam_allwinner-support,cam_allwinner-accuracy,light-precision,light-recall,light-f1-score,light-support,light-accuracy,plug-precision,plug-recall,plug-f1-score,plug-support,plug-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
841.2471425533295,0.9997398013439827,0.999521178790301,0.9995619015865473,1.0,0.9999781821355326,0.9999890909487602,45834.0,1.0,0.9993416721527321,0.9988484948182267,0.9990950226244344,12158.0,0.9993416721527321,0.9995067249827354,0.9997368594171436,0.9996217789544655,30402.0,0.9995067249827354,0.9996161323784891,0.999521178790301,0.9995686308425533,88394.0,0.9997397957209543,0.9997398013439827,0.9997397855441207,88394.0
