runtime,accuracy,balanced_accuracy,mcc,plug-1-precision,plug-1-recall,plug-1-f1-score,plug-1-support,plug-1-accuracy,plug-2-precision,plug-2-recall,plug-2-f1-score,plug-2-support,plug-2-accuracy,plug-3-precision,plug-3-recall,plug-3-f1-score,plug-3-support,plug-3-accuracy,plug-4-precision,plug-4-recall,plug-4-f1-score,plug-4-support,plug-4-accuracy,plug-5-precision,plug-5-recall,plug-5-f1-score,plug-5-support,plug-5-accuracy,plug-6-precision,plug-6-recall,plug-6-f1-score,plug-6-support,plug-6-accuracy,plug-7-precision,plug-7-recall,plug-7-f1-score,plug-7-support,plug-7-accuracy,plug-8-precision,plug-8-recall,plug-8-f1-score,plug-8-support,plug-8-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
2759.4806623458862,0.8564897046246958,0.8523726498216475,0.834392020341318,0.8574527424852805,0.8428266829119707,0.8500768049155145,3283.0,0.8574527424852805,0.8449817820470354,0.8396971691902567,0.8423311870562985,3038.0,0.8449817820470354,0.8480515839641155,0.8492419988770353,0.848646373965493,3562.0,0.8480515839641155,0.8566886213945037,0.8574676062741532,0.8570779368325382,4399.0,0.8566886213945037,0.8665663406069727,0.8652642123716504,0.8659147869674185,3993.0,0.8665663406069727,0.8560500695410292,0.8328822733423545,0.8443072702331962,2956.0,0.8560500695410292,0.8602444515921518,0.8891289893617021,0.874448258950466,6016.0,0.8602444515921518,0.8560386473429952,0.842472266244057,0.8492012779552716,3155.0,0.8560386473429952,0.8557592798717606,0.8523726498216475,0.8540004871095246,30402.0,0.8564607904672433,0.8564897046246958,0.856399227615657,30402.0
