runtime,accuracy,balanced_accuracy,mcc,plug-1-precision,plug-1-recall,plug-1-f1-score,plug-1-support,plug-1-accuracy,plug-2-precision,plug-2-recall,plug-2-f1-score,plug-2-support,plug-2-accuracy,plug-3-precision,plug-3-recall,plug-3-f1-score,plug-3-support,plug-3-accuracy,plug-4-precision,plug-4-recall,plug-4-f1-score,plug-4-support,plug-4-accuracy,plug-5-precision,plug-5-recall,plug-5-f1-score,plug-5-support,plug-5-accuracy,plug-6-precision,plug-6-recall,plug-6-f1-score,plug-6-support,plug-6-accuracy,plug-7-precision,plug-7-recall,plug-7-f1-score,plug-7-support,plug-7-accuracy,plug-8-precision,plug-8-recall,plug-8-f1-score,plug-8-support,plug-8-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
1.6972930431365967,0.7056385288505823,0.706810339808611,0.6598339974359498,0.7358370464672184,0.7042339323789217,0.7196887159533074,3283.0,0.7358370464672184,0.7783286118980169,0.7235023041474654,0.7499147048788809,3038.0,0.7783286118980169,0.7266568483063328,0.6925884334643458,0.7092137415552681,3562.0,0.7266568483063328,0.6753616834721613,0.7005457025920873,0.6877232142857143,4398.0,0.6753616834721613,0.692193675889328,0.7019038076152304,0.6970149253731343,3992.0,0.692193675889328,0.7814107274063189,0.7197969543147208,0.7493394398449886,2955.0,0.7814107274063189,0.6266132621272809,0.7022443890274315,0.6622765757290687,6015.0,0.6266132621272809,0.7553981106612686,0.7096671949286846,0.7318189246608924,3155.0,0.7553981106612686,0.7214749957784907,0.706810339808611,0.7133737802851567,30398.0,0.7093747413824443,0.7056385288505823,0.7066605996740623,30398.0
