runtime,accuracy,balanced_accuracy,mcc,cam-1-precision,cam-1-recall,cam-1-f1-score,cam-1-support,cam-1-accuracy,cam-2-precision,cam-2-recall,cam-2-f1-score,cam-2-support,cam-2-accuracy,cam-3-precision,cam-3-recall,cam-3-f1-score,cam-3-support,cam-3-accuracy,cam-4-precision,cam-4-recall,cam-4-f1-score,cam-4-support,cam-4-accuracy,cam-5-precision,cam-5-recall,cam-5-f1-score,cam-5-support,cam-5-accuracy,cam-6-precision,cam-6-recall,cam-6-f1-score,cam-6-support,cam-6-accuracy,cam-7-precision,cam-7-recall,cam-7-f1-score,cam-7-support,cam-7-accuracy,cam-8-precision,cam-8-recall,cam-8-f1-score,cam-8-support,cam-8-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
556.4561007022858,0.9775946625507232,0.9775947553511224,0.974499202603319,0.8983673715284053,0.9899754365000332,0.9419493399027224,15063.0,0.8983673715284053,0.9889387946638064,0.9792883696229421,0.9840899236182916,15064.0,0.9889387946638064,0.981278937126753,0.9708557392285734,0.9760395114463057,15063.0,0.981278937126753,0.9933748243324634,0.9854610635331608,0.9894021195760847,15063.0,0.9933748243324634,0.9949833909565453,0.974374294629224,0.9845710069095057,15063.0,0.9949833909565453,0.9911915008068855,0.9785581518852894,0.9848343132014965,15064.0,0.9911915008068855,0.9943331309451529,0.9784903405696076,0.9863481228668942,15063.0,0.9943331309451529,0.9876862371589904,0.9637546468401487,0.9755736988878809,15064.0,0.9876862371589904,0.9787692734398753,0.9775947553511224,0.9778510045511477,120507.0,0.978769534907776,0.9775946625507232,0.9778510953751004,120507.0
