runtime,accuracy,balanced_accuracy,mcc,iot_noise-precision,iot_noise-recall,iot_noise-f1-score,iot_noise-support,iot_noise-accuracy,light-1-precision,light-1-recall,light-1-f1-score,light-1-support,light-1-accuracy,light-2-precision,light-2-recall,light-2-f1-score,light-2-support,light-2-accuracy,light-3-precision,light-3-recall,light-3-f1-score,light-3-support,light-3-accuracy,light-4-precision,light-4-recall,light-4-f1-score,light-4-support,light-4-accuracy,light-5-precision,light-5-recall,light-5-f1-score,light-5-support,light-5-accuracy,light-6-precision,light-6-recall,light-6-f1-score,light-6-support,light-6-accuracy,light-7-precision,light-7-recall,light-7-f1-score,light-7-support,light-7-accuracy,light-8-precision,light-8-recall,light-8-f1-score,light-8-support,light-8-accuracy,network_noise-precision,network_noise-recall,network_noise-f1-score,network_noise-support,network_noise-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
555.5284848213196,0.7858621238656265,0.6596967975459289,0.7337844342218953,0.8700929752066116,0.84225,0.8559451219512196,4000.0,0.8700929752066116,0.7178841309823678,0.6974609972468645,0.7075252133436772,3269.0,0.7178841309823678,0.6944927536231884,0.7311565456209949,0.7123532035082505,3277.0,0.6944927536231884,0.7641876133713398,0.73725,0.7504771599440132,4000.0,0.7641876133713398,0.5806451612903226,0.3050847457627119,0.4000000000000001,59.0,0.5806451612903226,0.5,0.43103448275862066,0.46296296296296297,58.0,0.5,0.8727272727272727,0.7868852459016393,0.8275862068965518,61.0,0.8727272727272727,0.8979591836734694,0.7213114754098361,0.8,61.0,0.8979591836734694,0.5681818181818182,0.43103448275862066,0.4901960784313726,58.0,0.5681818181818182,0.8583509513742071,0.9135,0.8850672156957733,4000.0,0.8583509513742071,0.7324521860430598,0.6596967975459289,0.6892113162733822,18843.0,0.7852978093416283,0.7858621238656265,0.7849814437033702,18843.0
