runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-precision,cam_allwinner-recall,cam_allwinner-f1-score,cam_allwinner-support,cam_allwinner-accuracy,light-precision,light-recall,light-f1-score,light-support,light-accuracy,plug-precision,plug-recall,plug-f1-score,plug-support,plug-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
1165.9720091819763,0.9927710025567347,0.9890984431210184,0.9878289617208171,0.9975130890052356,0.997643670637518,0.9975783755481379,45834.0,0.9975130890052356,0.9774071639829116,0.9785326533969403,0.9779695848746404,12158.0,0.9774071639829116,0.9917714436179317,0.9911190053285968,0.9914451171360884,30402.0,0.9917714436179317,0.9888972322020263,0.9890984431210184,0.9889976925196223,88394.0,0.9927728878661738,0.9927710025567347,0.9927718615398171,88394.0
