runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-1-precision,cam_allwinner-1-recall,cam_allwinner-1-f1-score,cam_allwinner-1-support,cam_allwinner-1-accuracy,cam_allwinner-2-precision,cam_allwinner-2-recall,cam_allwinner-2-f1-score,cam_allwinner-2-support,cam_allwinner-2-accuracy,cam_allwinner-3-precision,cam_allwinner-3-recall,cam_allwinner-3-f1-score,cam_allwinner-3-support,cam_allwinner-3-accuracy,cam_allwinner-4-precision,cam_allwinner-4-recall,cam_allwinner-4-f1-score,cam_allwinner-4-support,cam_allwinner-4-accuracy,cam_allwinner-5-precision,cam_allwinner-5-recall,cam_allwinner-5-f1-score,cam_allwinner-5-support,cam_allwinner-5-accuracy,cam_allwinner-6-precision,cam_allwinner-6-recall,cam_allwinner-6-f1-score,cam_allwinner-6-support,cam_allwinner-6-accuracy,cam_allwinner-7-precision,cam_allwinner-7-recall,cam_allwinner-7-f1-score,cam_allwinner-7-support,cam_allwinner-7-accuracy,cam_allwinner-8-precision,cam_allwinner-8-recall,cam_allwinner-8-f1-score,cam_allwinner-8-support,cam_allwinner-8-accuracy,iot_noise-precision,iot_noise-recall,iot_noise-f1-score,iot_noise-support,iot_noise-accuracy,network_noise-precision,network_noise-recall,network_noise-f1-score,network_noise-support,network_noise-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
127338.88226747513,0.9083600539058506,0.9083610239506111,0.8982920432918717,0.873899692937564,0.991868029739777,0.9291544237675481,4304.0,0.873899692937564,0.8799906059182715,0.8705855018587361,0.8752627890679748,4304.0,0.8799906059182715,0.966824644549763,0.9479553903345725,0.9572970436414829,4304.0,0.966824644549763,0.8839200761179828,0.8633828996282528,0.8735307945463092,4304.0,0.8839200761179828,0.9084490468345493,0.8970485707645829,0.9027128157156221,4303.0,0.9084490468345493,0.8910561370123692,0.8703531598513011,0.8805829807240245,4304.0,0.8910561370123692,0.8972535556645415,0.850139405204461,0.8730613218802196,4304.0,0.8972535556645415,0.8836338094123156,0.8768587360594795,0.8802332361516035,4304.0,0.8836338094123156,0.9454294266635966,0.953996282527881,0.9496935353301723,4304.0,0.9454294266635966,0.9563106796116505,0.9614222635370672,0.958859659288446,4303.0,0.9563106796116505,0.9086767674722603,0.9083610239506111,0.9080388600113404,43038.0,0.9086756659761057,0.9083600539058506,0.9080378029279492,43038.0
