runtime,accuracy,balanced_accuracy,mcc,iot_noise-precision,iot_noise-recall,iot_noise-f1-score,iot_noise-support,iot_noise-accuracy,network_noise-precision,network_noise-recall,network_noise-f1-score,network_noise-support,network_noise-accuracy,plug-1-precision,plug-1-recall,plug-1-f1-score,plug-1-support,plug-1-accuracy,plug-2-precision,plug-2-recall,plug-2-f1-score,plug-2-support,plug-2-accuracy,plug-3-precision,plug-3-recall,plug-3-f1-score,plug-3-support,plug-3-accuracy,plug-4-precision,plug-4-recall,plug-4-f1-score,plug-4-support,plug-4-accuracy,plug-5-precision,plug-5-recall,plug-5-f1-score,plug-5-support,plug-5-accuracy,plug-6-precision,plug-6-recall,plug-6-f1-score,plug-6-support,plug-6-accuracy,plug-7-precision,plug-7-recall,plug-7-f1-score,plug-7-support,plug-7-accuracy,plug-8-precision,plug-8-recall,plug-8-f1-score,plug-8-support,plug-8-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
1752.671915769577,0.808681236890182,0.8086769174056494,0.7874991145633576,0.9462656302805001,0.9472259810554804,0.9467455621301776,2956.0,0.9462656302805001,0.9461823074335688,0.9516238159675237,0.9488952605835722,2956.0,0.9461823074335688,0.7962351387054161,0.8156292286874154,0.8058155080213902,2956.0,0.7962351387054161,0.7784665579119087,0.8074450084602369,0.7926910299003324,2955.0,0.7784665579119087,0.7536977491961415,0.7929634641407307,0.7728321793603693,2956.0,0.7536977491961415,0.7535676992690568,0.7324086603518268,0.7428375364556526,2956.0,0.7535676992690568,0.7560975609756098,0.7550744248985115,0.7555856465809072,2956.0,0.7560975609756098,0.8059308072487644,0.8274695534506089,0.8165581705892172,2956.0,0.8059308072487644,0.7616169248205515,0.682233502538071,0.7197429489468047,2955.0,0.7616169248205515,0.7853223593964335,0.7746955345060893,0.7799727520435967,2956.0,0.7853223593964335,0.8083382735237953,0.8086769174056494,0.808167659461202,29558.0,0.808340864804136,0.808681236890182,0.8081711746293485,29558.0
