runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-precision,cam_allwinner-recall,cam_allwinner-f1-score,cam_allwinner-support,cam_allwinner-accuracy,light-precision,light-recall,light-f1-score,light-support,light-accuracy,plug-precision,plug-recall,plug-f1-score,plug-support,plug-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
1004.3296949863434,0.9995927325384076,0.9993658832782938,0.9993142824647547,0.9998909178174837,0.9999563642710652,0.9999236399733832,45834.0,0.9998909178174837,0.9986019736842106,0.9987662444481,0.9986841023110452,12158.0,0.9986019736842106,0.9995394282330493,0.9993750411157161,0.999457227914933,30402.0,0.9995394282330493,0.9993441065782479,0.9993658832782938,0.9993549900664537,88394.0,0.9995927418200369,0.9995927325384076,0.9995927333699972,88394.0
