runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-precision,cam_allwinner-recall,cam_allwinner-f1-score,cam_allwinner-support,cam_allwinner-accuracy,light-precision,light-recall,light-f1-score,light-support,light-accuracy,plug-precision,plug-recall,plug-f1-score,plug-support,plug-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
1359.7827401161194,0.9722605606715388,0.95491069799884,0.953248439589883,0.9819279734914544,0.9827420692062661,0.9823348526813949,45834.0,0.9819279734914544,0.9209010840108401,0.8943905247573614,0.9074522239839774,12158.0,0.9209010840108401,0.9775672331835645,0.9875995000328925,0.9825577590156425,30402.0,0.9775672331835645,0.9601320968952863,0.95491069799884,0.9574482785603383,88394.0,0.9720343138635863,0.9722605606715388,0.9721119167204767,88394.0
