runtime,accuracy,balanced_accuracy,mcc,plug-1-precision,plug-1-recall,plug-1-f1-score,plug-1-support,plug-1-accuracy,plug-2-precision,plug-2-recall,plug-2-f1-score,plug-2-support,plug-2-accuracy,plug-3-precision,plug-3-recall,plug-3-f1-score,plug-3-support,plug-3-accuracy,plug-4-precision,plug-4-recall,plug-4-f1-score,plug-4-support,plug-4-accuracy,plug-5-precision,plug-5-recall,plug-5-f1-score,plug-5-support,plug-5-accuracy,plug-6-precision,plug-6-recall,plug-6-f1-score,plug-6-support,plug-6-accuracy,plug-7-precision,plug-7-recall,plug-7-f1-score,plug-7-support,plug-7-accuracy,plug-8-precision,plug-8-recall,plug-8-f1-score,plug-8-support,plug-8-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
2378.3963520526886,0.8591211104532597,0.8537670208137802,0.8374142695963696,0.8674278464954012,0.8330795004568992,0.8499067743940336,3283.0,0.8674278464954012,0.8533645798459993,0.8390388413429888,0.8461410788381741,3038.0,0.8533645798459993,0.8577890867967204,0.8517686692869174,0.854768277222144,3562.0,0.8577890867967204,0.8528888888888889,0.8724710161400319,0.8625688279581976,4399.0,0.8528888888888889,0.8528477144952334,0.873779113448535,0.8631865413161801,3993.0,0.8528477144952334,0.8552447552447553,0.8274695534506089,0.8411279229711142,2956.0,0.8552447552447553,0.8662164335102106,0.8954454787234043,0.8805884756845116,6016.0,0.8662164335102106,0.8644844517184943,0.8370839936608557,0.8505636070853462,3155.0,0.8644844517184943,0.858782969624463,0.8537670208137802,0.8561064381837127,30402.0,0.8591448290461459,0.8591211104532597,0.8589623006825138,30402.0
