runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-precision,cam_allwinner-recall,cam_allwinner-f1-score,cam_allwinner-support,cam_allwinner-accuracy,iot_noise-precision,iot_noise-recall,iot_noise-f1-score,iot_noise-support,iot_noise-accuracy,light-precision,light-recall,light-f1-score,light-support,light-accuracy,network_noise-precision,network_noise-recall,network_noise-f1-score,network_noise-support,network_noise-accuracy,plug-precision,plug-recall,plug-f1-score,plug-support,plug-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
4164.234097957611,0.9426860897140413,0.9431419432773934,0.925946127204013,0.9929960070694508,0.9929526760194619,0.9929743410717403,45833.0,0.9929960070694508,0.9175961757341224,0.8794781166819392,0.8981328817788868,45834.0,0.9175961757341224,0.9389363643906081,0.9308274387234743,0.9348643178720416,12158.0,0.9389363643906081,0.8964020368979047,0.9371209146048785,0.9163093333333333,45834.0,0.8964020368979047,0.9776136625894299,0.9753305703572134,0.9764707819472115,30402.0,0.9776136625894299,0.9447088493363033,0.9431419432773934,0.9437503312006428,180061.0,0.9429680994668214,0.9426860897140413,0.9426076860133064,180061.0
