runtime,accuracy,balanced_accuracy,mcc,iot_noise-precision,iot_noise-recall,iot_noise-f1-score,iot_noise-support,iot_noise-accuracy,light-1-precision,light-1-recall,light-1-f1-score,light-1-support,light-1-accuracy,light-2-precision,light-2-recall,light-2-f1-score,light-2-support,light-2-accuracy,light-3-precision,light-3-recall,light-3-f1-score,light-3-support,light-3-accuracy,light-4-precision,light-4-recall,light-4-f1-score,light-4-support,light-4-accuracy,light-5-precision,light-5-recall,light-5-f1-score,light-5-support,light-5-accuracy,light-6-precision,light-6-recall,light-6-f1-score,light-6-support,light-6-accuracy,light-7-precision,light-7-recall,light-7-f1-score,light-7-support,light-7-accuracy,light-8-precision,light-8-recall,light-8-f1-score,light-8-support,light-8-accuracy,network_noise-precision,network_noise-recall,network_noise-f1-score,network_noise-support,network_noise-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
1066.5207862854004,0.926763254258876,0.8321930134269504,0.9089518323006042,0.9356496207487155,0.956,0.9457153456164215,4000.0,0.9356496207487155,0.9044758185641334,0.9210767818904864,0.9127008184298271,3269.0,0.9044758185641334,0.9228395061728395,0.9124198962465669,0.9176001227558692,3277.0,0.9228395061728395,0.9175907258064516,0.91025,0.9139056224899599,4000.0,0.9175907258064516,0.6779661016949152,0.6779661016949152,0.6779661016949152,59.0,0.6779661016949152,0.8085106382978723,0.6551724137931034,0.7238095238095238,58.0,0.8085106382978723,0.896551724137931,0.8524590163934426,0.8739495798319327,61.0,0.896551724137931,0.9259259259259259,0.819672131147541,0.8695652173913043,61.0,0.9259259259259259,0.78,0.6724137931034483,0.7222222222222223,58.0,0.78,0.9562136168058719,0.9445,0.9503207143755502,4000.0,0.9562136168058719,0.8725723678154657,0.8321930134269504,0.8507755268617526,18843.0,0.9267100312972391,0.926763254258876,0.9266351192244479,18843.0
