runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-1-precision,cam_allwinner-1-recall,cam_allwinner-1-f1-score,cam_allwinner-1-support,cam_allwinner-1-accuracy,cam_allwinner-2-precision,cam_allwinner-2-recall,cam_allwinner-2-f1-score,cam_allwinner-2-support,cam_allwinner-2-accuracy,cam_allwinner-3-precision,cam_allwinner-3-recall,cam_allwinner-3-f1-score,cam_allwinner-3-support,cam_allwinner-3-accuracy,cam_allwinner-4-precision,cam_allwinner-4-recall,cam_allwinner-4-f1-score,cam_allwinner-4-support,cam_allwinner-4-accuracy,cam_allwinner-5-precision,cam_allwinner-5-recall,cam_allwinner-5-f1-score,cam_allwinner-5-support,cam_allwinner-5-accuracy,cam_allwinner-6-precision,cam_allwinner-6-recall,cam_allwinner-6-f1-score,cam_allwinner-6-support,cam_allwinner-6-accuracy,cam_allwinner-7-precision,cam_allwinner-7-recall,cam_allwinner-7-f1-score,cam_allwinner-7-support,cam_allwinner-7-accuracy,cam_allwinner-8-precision,cam_allwinner-8-recall,cam_allwinner-8-f1-score,cam_allwinner-8-support,cam_allwinner-8-accuracy,iot_noise-precision,iot_noise-recall,iot_noise-f1-score,iot_noise-support,iot_noise-accuracy,network_noise-precision,network_noise-recall,network_noise-f1-score,network_noise-support,network_noise-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
74536.58499598503,0.7998280589246712,0.7998236619735344,0.7777452189395815,0.8728987289872898,0.9893122676579925,0.9274667828359834,4304.0,0.8728987289872898,0.7369175627240143,0.716542750929368,0.726587348333137,4304.0,0.7369175627240143,0.8553047404063205,0.8803438661710037,0.8676436913212732,4304.0,0.8553047404063205,0.7380713209442491,0.6830118521961422,0.7094749547374775,4303.0,0.7380713209442491,0.7564161319890009,0.7669609665427509,0.761652053530226,4304.0,0.7564161319890009,0.7412208343153429,0.7307156133828996,0.735930735930736,4304.0,0.7412208343153429,0.7567365269461078,0.7046933085501859,0.7297882579403271,4304.0,0.7567365269461078,0.7376855998114542,0.7273994887287939,0.7325064357594195,4303.0,0.7376855998114542,0.9047156052503647,0.8647769516728625,0.8842955571394632,4304.0,0.9047156052503647,0.8760618601611849,0.9344795539033457,0.9043282743114108,4304.0,0.8760618601611849,0.7976028911535329,0.7998236619735344,0.7979674091839453,43038.0,0.7976056665813306,0.7998280589246712,0.7979709863350182,43038.0
