runtime,accuracy,balanced_accuracy,mcc,iot_noise-precision,iot_noise-recall,iot_noise-f1-score,iot_noise-support,iot_noise-accuracy,network_noise-precision,network_noise-recall,network_noise-f1-score,network_noise-support,network_noise-accuracy,plug-1-precision,plug-1-recall,plug-1-f1-score,plug-1-support,plug-1-accuracy,plug-2-precision,plug-2-recall,plug-2-f1-score,plug-2-support,plug-2-accuracy,plug-3-precision,plug-3-recall,plug-3-f1-score,plug-3-support,plug-3-accuracy,plug-4-precision,plug-4-recall,plug-4-f1-score,plug-4-support,plug-4-accuracy,plug-5-precision,plug-5-recall,plug-5-f1-score,plug-5-support,plug-5-accuracy,plug-6-precision,plug-6-recall,plug-6-f1-score,plug-6-support,plug-6-accuracy,plug-7-precision,plug-7-recall,plug-7-f1-score,plug-7-support,plug-7-accuracy,plug-8-precision,plug-8-recall,plug-8-f1-score,plug-8-support,plug-8-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
3074.8163738250732,0.8135530144123418,0.8135513990873477,0.7929836680152085,0.9384892086330935,0.8826116373477673,0.9096931659693166,2956.0,0.9384892086330935,0.8869786692136262,0.942489851150203,0.9138920780711826,2956.0,0.8869786692136262,0.7954168050481567,0.8102165087956699,0.8027484498072732,2956.0,0.7954168050481567,0.7879656160458453,0.8372801082543978,0.8118746924717075,2956.0,0.7879656160458453,0.8026139410187667,0.8102165087956699,0.8063973063973064,2956.0,0.8026139410187667,0.7895670688431512,0.7529610829103215,0.770829724579941,2955.0,0.7895670688431512,0.7914625612316305,0.7652232746955345,0.7781217750257997,2956.0,0.7914625612316305,0.805940594059406,0.8263959390862944,0.8160401002506265,2955.0,0.805940594059406,0.76999238385377,0.6840324763193505,0.7244715155858116,2956.0,0.76999238385377,0.7686967497633322,0.8240866035182679,0.7954285714285714,2956.0,0.7686967497633322,0.8137123597710779,0.8135513990873477,0.8129497379587537,29558.0,0.8137134395821827,0.8135530144123418,0.8129510584016484,29558.0
