runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-precision,cam_allwinner-recall,cam_allwinner-f1-score,cam_allwinner-support,cam_allwinner-accuracy,light-precision,light-recall,light-f1-score,light-support,light-accuracy,plug-precision,plug-recall,plug-f1-score,plug-support,plug-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
1018.6386277675629,0.9992533429870806,0.998711597137389,0.9987428384647056,0.9999781811834526,0.9999345464065977,0.999956363319006,45834.0,0.9999781811834526,0.997531473710195,0.9971212370455667,0.9973263131915594,12158.0,0.997531473710195,0.9988490249597158,0.9990790079600026,0.9989640032231011,30402.0,0.9988490249597158,0.9987862266177879,0.998711597137389,0.9987488932445555,88394.0,0.9992532940081477,0.9992533429870806,0.9992533078957285,88394.0
