runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-precision,cam_allwinner-recall,cam_allwinner-f1-score,cam_allwinner-support,cam_allwinner-accuracy,light-precision,light-recall,light-f1-score,light-support,light-accuracy,plug-precision,plug-recall,plug-f1-score,plug-support,plug-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
1649.3426513671875,0.9959160123990316,0.9922839891887628,0.9931235275839835,0.9996727248925447,0.9996509141685211,0.9996618194115657,45834.0,0.9996727248925447,0.9899560056445588,0.9809179141306136,0.985416236314811,12158.0,0.9899560056445588,0.9926263354525792,0.9962831392671535,0.9944513756648501,30402.0,0.9926263354525792,0.9940850219965608,0.9922839891887628,0.993176477130409,88394.0,0.9959127388711988,0.9959160123990316,0.995910368972871,88394.0
