runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-precision,cam_allwinner-recall,cam_allwinner-f1-score,cam_allwinner-support,cam_allwinner-accuracy,light-precision,light-recall,light-f1-score,light-support,light-accuracy,plug-precision,plug-recall,plug-f1-score,plug-support,plug-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
1131.0653059482574,0.993268773898681,0.9903796617393992,0.9886706078217995,0.997861476017981,0.9976873063664529,0.9977743835915339,45834.0,0.997861476017981,0.977337805775996,0.982562921533147,0.9799433985480498,12158.0,0.977337805775996,0.9927500411929477,0.9908887573185975,0.9918185260177457,30402.0,0.9927500411929477,0.9893164409956415,0.9903796617393992,0.9898454360524432,88394.0,0.9932805697986368,0.993268773898681,0.993273409564824,88394.0
