runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-1-precision,cam_allwinner-1-recall,cam_allwinner-1-f1-score,cam_allwinner-1-support,cam_allwinner-1-accuracy,cam_allwinner-2-precision,cam_allwinner-2-recall,cam_allwinner-2-f1-score,cam_allwinner-2-support,cam_allwinner-2-accuracy,cam_allwinner-3-precision,cam_allwinner-3-recall,cam_allwinner-3-f1-score,cam_allwinner-3-support,cam_allwinner-3-accuracy,cam_allwinner-4-precision,cam_allwinner-4-recall,cam_allwinner-4-f1-score,cam_allwinner-4-support,cam_allwinner-4-accuracy,cam_allwinner-5-precision,cam_allwinner-5-recall,cam_allwinner-5-f1-score,cam_allwinner-5-support,cam_allwinner-5-accuracy,cam_allwinner-6-precision,cam_allwinner-6-recall,cam_allwinner-6-f1-score,cam_allwinner-6-support,cam_allwinner-6-accuracy,cam_allwinner-7-precision,cam_allwinner-7-recall,cam_allwinner-7-f1-score,cam_allwinner-7-support,cam_allwinner-7-accuracy,cam_allwinner-8-precision,cam_allwinner-8-recall,cam_allwinner-8-f1-score,cam_allwinner-8-support,cam_allwinner-8-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
112925.03713130951,0.9340419970375534,0.9340412938647455,0.9248086670177365,0.8670343137254902,0.9862918215613383,0.9228260869565219,4304.0,0.8670343137254902,0.9427230046948357,0.9330855018587361,0.9378794955628211,4304.0,0.9427230046948357,0.9652546406473108,0.9423791821561338,0.9536797554667293,4304.0,0.9652546406473108,0.9436008676789588,0.9098303509179642,0.9264079507808803,4303.0,0.9436008676789588,0.9500843983602604,0.9154275092936803,0.9324340314755651,4304.0,0.9500843983602604,0.9338575393154487,0.9381970260223048,0.9360222531293464,4304.0,0.9338575393154487,0.9453032104637337,0.9235594795539034,0.9343048536843342,4304.0,0.9453032104637337,0.9357344632768362,0.9235594795539034,0.9296071094480823,4304.0,0.9357344632768362,0.9354490547703593,0.9340412938647455,0.934145192063035,34431.0,0.9354488180124113,0.9340419970375534,0.9341454167803329,34431.0
