runtime,accuracy,balanced_accuracy,mcc,cam-1-precision,cam-1-recall,cam-1-f1-score,cam-1-support,cam-1-accuracy,cam-2-precision,cam-2-recall,cam-2-f1-score,cam-2-support,cam-2-accuracy,cam-3-precision,cam-3-recall,cam-3-f1-score,cam-3-support,cam-3-accuracy,cam-4-precision,cam-4-recall,cam-4-f1-score,cam-4-support,cam-4-accuracy,cam-5-precision,cam-5-recall,cam-5-f1-score,cam-5-support,cam-5-accuracy,cam-6-precision,cam-6-recall,cam-6-f1-score,cam-6-support,cam-6-accuracy,cam-7-precision,cam-7-recall,cam-7-f1-score,cam-7-support,cam-7-accuracy,cam-8-precision,cam-8-recall,cam-8-f1-score,cam-8-support,cam-8-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
508.9841387271881,0.9774452936343947,0.977445231223762,0.9743590275081624,0.8905013977279486,0.9938927243759957,0.9393606675659566,15064.0,0.9938927243759957,0.9927390076643808,0.9802177376526819,0.9864386398557019,15064.0,0.9802177376526819,0.9851696349969526,0.9657461497610197,0.9753612014347491,15064.0,0.9657461497610197,0.9909723150996389,0.9838013675894576,0.9873738215011494,15063.0,0.9838013675894576,0.9948969177383139,0.9707229635530771,0.9826612903225806,15063.0,0.9707229635530771,0.9946679265658748,0.9783575648941114,0.9864453294956324,15063.0,0.9783575648941114,0.9929297690391219,0.9789550554338445,0.9858928929598181,15063.0,0.9789550554338445,0.9894129623345775,0.9678682865299078,0.9785220484596281,15063.0,0.9678682865299078,0.9789112413958512,0.977445231223762,0.977756986449402,120507.0,0.9789106744272617,0.9774452936343947,0.9777567199881135,120507.0
