runtime,accuracy,balanced_accuracy,mcc,cam_allwinner-precision,cam_allwinner-recall,cam_allwinner-f1-score,cam_allwinner-support,cam_allwinner-accuracy,iot_noise-precision,iot_noise-recall,iot_noise-f1-score,iot_noise-support,iot_noise-accuracy,light-precision,light-recall,light-f1-score,light-support,light-accuracy,network_noise-precision,network_noise-recall,network_noise-f1-score,network_noise-support,network_noise-accuracy,plug-precision,plug-recall,plug-f1-score,plug-support,plug-accuracy,macro avg-precision,macro avg-recall,macro avg-f1-score,macro avg-support,weighted avg-precision,weighted avg-recall,weighted avg-f1-score,weighted avg-support
4737.420681715012,0.9779074869072147,0.9800885322914163,0.9715194564272308,0.999650403128892,0.9981891172492037,0.9989192257726444,45834.0,0.999650403128892,0.9408691273055375,0.9782912248549112,0.9592153255393567,45834.0,0.9408691273055375,0.9888521882741536,0.9849481822668202,0.9868963243777815,12158.0,0.9888521882741536,0.9797794533885832,0.9440795933061331,0.9615982932574781,45833.0,0.9797794533885832,0.9961796864708207,0.9949345437800144,0.9955567258006122,30402.0,0.9961796864708207,0.9810661717135973,0.9800885322914163,0.9804371789495747,180061.0,0.9783147021188021,0.9779074869072147,0.9779334486050811,180061.0
